sales_id,book_id,store_id,time_id,sales_amount,quantity
921,5555,811,2383,2534.4,1280
922,5628,799,3216,4389,1900
923,5557,821,3260,211.2,80
924,5604,827,2682,3880.8,1680
925,5564,799,2750,4118.4,1560
926,5564,818,3064,2310,1400
927,5572,810,3507,2890.8,1460
928,5582,812,2209,6072,2300
929,5620,804,3425,3432,1300
930,5612,824,3815,5405.4,2340
931,5604,810,3213,1960.2,660
932,5625,822,3170,2653.2,1340
933,5598,817,2541,528,200
934,5608,799,3182,4857.6,1840
935,5620,815,2347,831.6,280
936,5612,808,2183,2904,1100
937,5599,809,3654,3168,1600
938,5614,800,2030,4276.8,1620
939,5607,823,3271,264,160
940,5557,807,3792,2409,1460
941,5610,830,2741,1881,1140
942,5603,815,2440,356.4,120
943,5627,803,2595,1636.8,620
944,5568,818,3817,1346.4,680
945,5575,801,3770,3207.6,1620
946,5602,821,2606,1663.2,560
947,5596,811,2882,4857.6,1840
948,5608,823,3236,1108.8,420
949,5590,813,2860,356.4,180
950,5596,828,2856,2211,1340
951,5618,809,2883,2613.6,1320
952,5565,807,2637,3960,1500
953,5558,828,3530,3722.4,1880
954,5560,809,2886,3168,1200
955,5559,801,3333,475.2,240
956,5630,826,3415,184.8,80
957,5576,804,3210,3003,1820
958,5623,825,2437,1531.2,580
959,5563,821,3041,2508,1520
960,5565,819,3599,3333,2020
961,5554,830,3678,4481.4,1940
962,5610,828,2159,1980,1000
963,5559,829,3684,528,320
964,5590,812,3098,957,580
965,5553,816,3545,231,140
966,5592,809,3706,5068.8,1920
967,5624,804,3875,1531.2,580
968,5604,803,2791,2019.6,680
969,5606,817,2531,4692.6,1580
970,5605,821,3546,1320,800
971,5599,829,3582,6415.2,2160
972,5582,824,2665,5596.8,2120
973,5615,812,3209,475.2,180
974,5576,799,3151,5227.2,1760
975,5572,810,3147,759,460
976,5611,828,3150,712.8,360
977,5600,818,2054,1755.6,760
978,5598,804,3813,4455,1500
979,5615,828,3523,957,580
980,5603,828,2016,369.6,160
981,5600,802,2789,1425.6,540
982,5591,812,3564,3069,1860
983,5569,827,3611,4699.2,1780
984,5563,807,2391,3537.6,1340
985,5627,807,3584,2316.6,780
986,5558,801,3580,3696,1400
987,5580,799,3184,5082,2200
988,5619,814,3118,6652.8,2240
989,5572,824,3534,1544.4,780
990,5605,800,3847,165,100
991,5596,819,3535,2316.6,780
992,5554,820,2894,4870.8,1640
993,5583,806,3372,3036,1840
994,5562,798,3747,211.2,80
995,5560,824,3189,686.4,260
996,5552,805,3385,1894.2,820
997,5608,823,3129,3234,1960
998,5633,805,3213,5174.4,1960
999,5581,827,3735,2138.4,720
1000,5589,827,3658,2257.2,760
1001,5634,806,2334,2910.6,1260
1002,5568,813,3990,1148.4,580
1003,5622,819,3089,3036,1840
1004,5571,813,2120,693,420
1005,5587,799,2230,4851,2100
1006,5604,814,2602,3029.4,1020
1007,5562,809,3746,3187.8,1380
1008,5563,815,3184,1848,1120
1009,5585,804,2710,4870.8,1640
1010,5557,819,2503,3999.6,2020
1011,5559,801,3415,4250.4,1840
1012,5569,807,3196,1524.6,660
1013,5616,809,3838,1742.4,660
1014,5570,827,2374,5346,1800
1015,5602,804,3765,198,120
1016,5621,826,3888,3128.4,1580
1017,5613,815,2416,5174.4,1960
1018,5560,829,3672,2607,1580
1019,5592,826,3179,600.6,260
1020,5585,804,2611,4039.2,1360
1021,5578,817,3506,4435.2,2240
1022,5628,803,3597,4514.4,1520
1023,5586,805,2355,3267,1980
1024,5597,799,2873,5643,1900
1025,5559,801,2818,2970,1500
1026,5558,817,3105,3801.6,1440
1027,5618,813,2593,3385.8,1140
1028,5564,829,2607,4237.2,2140
1029,5633,816,3556,891,300
1030,5614,815,2458,4217.4,1420
1031,5583,802,2453,4633.2,1560
1032,5551,802,2844,1221,740
1033,5570,830,2774,2059.2,780
1034,5572,811,2845,2633.4,1140
1035,5601,829,3164,4065.6,1540
1036,5602,823,3611,2494.8,1260
1037,5577,801,3308,633.6,320
1038,5596,824,2756,3029.4,1020
1039,5617,829,3796,4554,2300
1040,5632,810,2576,2732.4,920
1041,5565,823,3396,4593.6,2320
1042,5589,807,2965,4666.2,2020
1043,5580,823,3083,3220.8,1220
1044,5565,810,3890,2171.4,940
1045,5597,808,2346,1320,500
1046,5620,812,2602,3135,1900
1047,5614,821,3672,2376,800
1048,5588,818,3616,1016.4,440
1049,5550,798,3667,2534.4,960
1050,5558,821,2797,4488,1700
1051,5629,804,2308,5332.8,2020
1052,5551,812,3713,1293.6,560
1053,5550,817,2793,396,240
1054,5557,801,3384,363,220
1055,5564,827,3716,1636.8,620
1056,5628,825,2962,950.4,360
1057,5598,806,2179,3465,1500
1058,5587,805,2651,1742.4,880
1059,5604,823,2525,3920.4,1980
1060,5619,804,2183,1425.6,540
1061,5561,804,3302,495,300
1062,5618,812,3714,2475,1500
1063,5574,801,3687,4930.2,1660
1064,5608,814,3562,3168,1600
1065,5588,802,2165,2633.4,1140
1066,5597,807,3661,3861,2340
1067,5623,824,3912,4712.4,2040
1068,5577,816,2653,3003,1820
1069,5629,809,2736,693,420
1070,5581,810,3863,2970,1000
1071,5555,800,2635,1108.8,420
1072,5556,806,3332,2244,1360
1073,5582,814,2009,3590.4,1360
1074,5597,807,2662,2633.4,1140
1075,5569,827,2496,6712.2,2260
1076,5550,830,2115,4752,1800
1077,5582,802,3517,5880.6,1980
1078,5580,803,3129,6355.8,2140
1079,5587,827,3030,277.2,140
1080,5621,808,2414,3920.4,1980
1081,5622,804,3124,4435.2,1680
1082,5571,826,3483,3148.2,1060
1083,5556,809,2036,2244,1360
1084,5574,806,2468,633.6,320
1085,5550,812,2980,4455,1500
1086,5619,823,3086,1848,700
1087,5553,801,3152,1650,1000
1088,5564,827,3500,4804.8,2080
1089,5589,815,3025,4078.8,2060
1090,5627,830,2195,3762,1900
1091,5585,808,2996,752.4,380
1092,5621,824,3497,5280,2000
1093,5624,812,3668,950.4,320
1094,5627,818,3221,1821.6,920
1095,5605,813,3169,5880.6,1980
1096,5608,807,3554,1478.4,640
1097,5616,825,2768,2791.8,940
1098,5610,810,3301,5808,2200
1099,5595,808,3156,693,300
1100,5621,825,3497,1663.2,560
1101,5574,823,3405,2640,1000
1102,5599,812,3395,3854.4,1460
1103,5591,812,2449,3861,1300
1104,5584,827,3720,3141.6,1360
1105,5588,825,2643,2059.2,780
1106,5626,826,3961,1861.2,940
1107,5552,816,2960,5346,1800
1108,5597,830,3006,1227.6,620
1109,5560,804,3128,2541,1100
1110,5613,801,3474,2270.4,860
1111,5581,810,3924,3379.2,1280
1112,5597,829,3061,1366.2,460
1113,5612,810,2574,2818.2,1220
1114,5575,820,3797,858,520
1115,5616,803,3553,1623.6,820
1116,5585,798,3418,2257.2,1140
1117,5634,827,3257,627,380
1118,5562,822,2354,1267.2,640
1119,5593,803,2076,4514.4,1520
1120,5555,804,2855,4435.2,1920
1121,5597,828,3168,475.2,180
1122,5609,813,3994,1617,980
1123,5570,825,2224,1062.6,460
1124,5634,808,3184,5332.8,2020
1125,5563,828,3699,3036,1840
1126,5581,828,2605,4158,1400
1127,5561,818,3298,4395.6,2220
1128,5597,824,3236,2197.8,740
1129,5568,807,3707,2296.8,1160
1130,5616,815,3206,2706,1640
1131,5560,825,3765,627,380
1132,5584,804,2875,5359.2,2320
1133,5563,810,2699,3234,1960
1134,5601,828,2574,3927,2380
1135,5554,821,3202,1029.6,520
1136,5602,829,3002,2587.2,980
1137,5609,829,2912,4712.4,2040
1138,5617,799,3860,3372.6,1460
1139,5554,804,3536,660,400
1140,5622,813,2020,2019.6,680
1141,5586,805,2194,4857.6,1840
1142,5567,808,2845,5359.2,2320
1143,5615,828,3248,3742.2,1620
1144,5569,824,2144,3854.4,1460
1145,5598,808,2132,4237.2,2140
1146,5554,805,3901,5227.2,1760
1147,5625,818,2202,528,320
1148,5620,814,3681,1636.8,620
1149,5589,802,3520,198,120
1150,5632,822,3221,3088.8,1560
1151,5552,823,3568,3973.2,1720
1152,5568,812,2392,1980,1200
1153,5602,804,2110,3603.6,1560
1154,5595,823,3106,2435.4,820
1155,5622,798,2538,264,160
1156,5572,825,2662,5643,1900
1157,5607,805,2964,792,480
1158,5610,804,3772,1452,880
1159,5619,815,2983,3504.6,1180
1160,5621,819,3292,2310,1400
1161,5584,815,3918,792,480
1162,5602,806,2158,2112,1280
1163,5588,827,3898,5016,1900
1164,5581,802,3386,3841.2,1940
1165,5589,817,2016,1089,660
1166,5616,812,2602,1795.2,680
1167,5633,812,3803,3801.6,1280
1168,5553,809,2962,5035.8,2180
1169,5578,809,2263,825,500
1170,5577,807,2884,3366,1700
1171,5569,804,3845,6019.2,2280
1172,5604,821,2619,3088.8,1040
1173,5565,807,3572,3432,1300
1174,5611,830,3533,1128.6,380
1175,5589,811,2933,4342.8,1880
1176,5577,810,3708,3168,1200
1177,5585,804,3575,1122,680
1178,5590,811,3700,5544,2100
1179,5603,818,3898,1663.2,720
1180,5599,819,3067,2455.2,1240
1181,5568,808,2547,3187.8,1380
1182,5621,812,3601,1425.6,540
1183,5559,816,2379,1980,1200
1184,5571,826,3556,2442,1480
1185,5578,827,3738,3504.6,1180
1186,5594,799,2617,1960.2,660
1187,5553,821,2588,3742.2,1260
1188,5585,809,3629,1201.2,520
1189,5606,817,3749,3623.4,1220
1190,5595,799,2779,1287,780
1191,5563,801,3382,1742.4,880
1192,5627,801,2271,3788.4,1640
1193,5577,829,2457,2692.8,1020
1194,5608,818,2803,6474.6,2180
1195,5609,810,2278,5385.6,2040
1196,5590,800,2305,1603.8,540
1197,5600,813,2004,6124.8,2320
1198,5589,812,3723,2217.6,840
1199,5567,802,3618,6283.2,2380
1200,5617,810,2266,264,100
1201,5630,799,2663,415.8,180
1202,5625,823,3267,1603.8,540
1203,5591,807,2118,2138.4,720
1204,5592,801,2199,2376,900
1205,5576,820,3375,4395.6,2220
1206,5578,830,3130,3088.8,1560
1207,5599,807,2786,3399,2060
1208,5576,822,3083,1287,780
1209,5620,801,3135,1716,1040
1210,5589,819,3527,3960,1500
1211,5583,808,3386,3682.8,1240
1212,5568,827,2882,1623.6,820
1213,5609,825,3860,2890.8,1460
1214,5552,827,2211,1386,840
1215,5598,819,3662,1320,800
1216,5555,809,2934,891,540
1217,5598,826,3582,2534.4,1280
1218,5584,825,2119,4527.6,1960
1219,5591,820,2510,3907.2,1480
1220,5574,807,2492,3722.4,1880
1221,5620,819,2412,1155,500
1222,5612,811,3868,6652.8,2240
1223,5581,815,2356,2805,1700
1224,5590,811,3888,1544.4,520
1225,5575,798,3036,6230.4,2360
1226,5609,820,2224,2171.4,940
1227,5626,804,3062,3009.6,1140
1228,5582,801,2322,3960,1500
1229,5619,828,2079,1287,780
1230,5554,827,2001,4989.6,2160
1231,5605,799,2132,2732.4,920
1232,5581,824,2595,3465,2100
1233,5603,819,3724,4118.4,1560
1234,5573,820,3860,3432,2080
1235,5597,828,2875,1056,640
1236,5628,812,2329,2125.2,920
1237,5556,818,3542,5405.4,1820
1238,5609,817,2656,316.8,120
1239,5608,813,3583,924,400
1240,5618,812,3302,877.8,380
1241,5627,807,3468,1584,600
1242,5567,827,3691,2706,1640
1243,5589,804,2894,6177.6,2340
1244,5580,809,2643,1069.2,360
1245,5602,802,3636,5220.6,2260
1246,5555,812,3595,3234,1400
1247,5585,800,3583,4329.6,1640
1248,5562,816,2890,1815,1100
1249,5618,820,3959,4296.6,1860
1250,5551,809,2121,3504.6,1180
1251,5577,825,2449,554.4,280
1252,5621,799,2372,2732.4,920
1253,5594,811,2767,3220.8,1220
1254,5555,819,2434,990,600
1255,5582,800,2004,5286.6,1780
1256,5583,807,3878,165,100
1257,5555,826,2650,3432,2080
1258,5625,802,3591,363,220
1259,5590,819,3884,1881,1140
1260,5572,798,3698,330,200
1261,5567,813,3667,6283.2,2380
1262,5586,816,2166,7009.2,2360
1263,5589,822,3951,6283.2,2380
1264,5558,813,3822,2475,1500
1265,5559,820,2967,3465,1500
1266,5584,803,3220,6652.8,2240
1267,5551,809,3451,3128.4,1580
1268,5603,804,3147,2217.6,960
1269,5577,809,2430,2455.2,1240
1270,5573,798,3692,1755.6,760
1271,5626,811,2205,1986.6,860
1272,5574,818,3787,3399,2060
1273,5556,806,3139,2772,1200
1274,5594,801,2006,277.2,140
1275,5556,821,3579,1108.8,480
1276,5623,813,2301,600.6,260
1277,5594,798,3144,6890.4,2320
1278,5581,798,3974,990,600
1279,5594,822,3508,4963.2,1880
1280,5583,817,2755,2409,1460
1281,5621,819,3001,3267,1980
1282,5630,827,3593,1702.8,860
1283,5576,798,2404,3861,1300
1284,5609,825,2255,1425.6,540
1285,5585,821,2115,211.2,80
1286,5564,816,2460,759,460
1287,5595,809,3935,3927,2380
1288,5560,800,2974,1069.2,360
1289,5581,808,2881,2956.8,1120
1290,5575,816,2178,4989.6,2160
1291,5600,818,2099,3102,1880
1292,5554,821,2773,3207.6,1620
1293,5559,818,3906,6831,2300
1294,5579,826,2275,3498,2120
1295,5588,822,2253,415.8,140
1296,5621,818,3036,1663.2,840
1297,5617,805,3942,5016,1900
1298,5581,801,2312,4963.2,1880
1299,5623,808,2678,950.4,320
1300,5573,810,3244,5583.6,1880
1301,5624,804,2024,5755.2,2180
1302,5615,801,3122,2574,1300
1303,5594,798,3899,4699.2,1780
1304,5550,807,2054,1940.4,840
1305,5615,798,3733,1663.2,720
1306,5568,816,2662,6019.2,2280
1307,5613,821,2977,1419,860
1308,5597,800,3234,4930.2,1660
1309,5557,807,2307,1188,400
1310,5595,799,3102,3247.2,1640
1311,5624,820,2824,2725.8,1180
1312,5569,818,2942,1161.6,440
1313,5571,824,3513,1841.4,620
1314,5620,805,2238,2607,1580
1315,5592,804,2558,1841.4,620
1316,5561,811,3537,1188,720
1317,5580,830,2897,1452,880
1318,5581,804,2412,2376,900
1319,5608,802,2605,3960,2000
1320,5618,814,3855,3049.2,1540
1321,5564,829,2625,2739,1660
1322,5555,819,3049,4065.6,1760
1323,5601,814,3990,415.8,180
1324,5595,810,2931,4224,1600
1325,5567,815,3657,2178,1100
1326,5624,812,2198,5286.6,1780
1327,5595,804,2653,792,480
1328,5612,806,2132,4078.8,2060
1329,5592,817,2920,396,200
1330,5593,804,3547,1221,740
1331,5560,825,3683,5108.4,1720
1332,5568,807,2877,5313,2300
1333,5592,819,2110,1795.2,680
1334,5615,826,3787,3682.8,1240
1335,5592,806,3006,3168,1920
1336,5588,810,2444,6474.6,2180
1337,5624,799,2261,3537.6,1340
1338,5596,829,3064,2178,1100
1339,5612,829,2480,1801.8,780
1340,5598,800,3133,1293.6,560
1341,5600,814,2261,3009.6,1520
1342,5594,815,2295,2534.4,960
1343,5591,818,2489,3445.2,1740
1344,5629,799,3650,231,100
1345,5622,827,3706,1755.6,760
1346,5554,815,3984,1346.4,680
1347,5564,802,2243,594,300
1348,5553,804,2474,2613.6,880
1349,5583,799,2071,5755.2,2180
1350,5596,801,3522,1247.4,540
1351,5566,802,3723,4118.4,1560
1352,5619,824,2623,2270.4,860
1353,5575,805,3982,1940.4,840
1354,5610,820,2302,1003.2,380
1355,5631,810,2691,3003,1820
1356,5598,817,2146,1663.2,720
1357,5552,806,2887,3564,2160
1358,5600,825,2792,627,380
1359,5553,812,2168,6890.4,2320
1360,5578,830,3136,3234,1400
1361,5608,807,2963,2937,1780
1362,5565,798,2716,2013,1220
1363,5576,829,2957,1914,1160
1364,5566,821,3535,1663.2,720
1365,5604,814,2922,3432,1300
1366,5621,829,3736,1267.2,480
1367,5605,820,3820,2006.4,760
1368,5591,801,3096,4573.8,1540
1369,5587,817,2569,3234,1960
1370,5579,806,2326,2138.4,1080
1371,5630,828,3834,2732.4,1380
1372,5554,804,3682,5167.8,1740
1373,5551,828,2995,4171.2,1580
1374,5592,801,2072,2013,1220
1375,5555,823,2289,1848,700
1376,5616,800,3121,5405.4,2340
1377,5612,803,2770,1742.4,880
1378,5555,827,2672,5702.4,1920
1379,5602,808,2267,3682.8,1860
1380,5588,828,3772,3280.2,1420
1381,5551,827,2403,6177.6,2340
1382,5573,808,3359,2554.2,860
1383,5583,827,3699,2316.6,780
1384,5580,801,3255,3531,2140
1385,5589,824,3363,316.8,120
1386,5630,807,3718,3603.6,1820
1387,5552,812,2430,462,200
1388,5625,821,2633,1056,400
1389,5551,801,2889,4276.8,1440
1390,5632,816,2062,158.4,80
1391,5620,820,3254,1386,840
1392,5567,800,2438,1782,900
1393,5589,802,3901,2442,1480
1394,5634,807,2320,2679.6,1160
1395,5606,805,3275,5405.4,2340
1396,5590,798,2364,2851.2,1080
1397,5561,819,2108,6019.2,2280
1398,5575,804,3640,3286.8,1660
1399,5601,821,3566,528,200
1400,5575,822,2569,3894,2360
1401,5587,820,2970,6949.8,2340
1402,5568,814,2012,1247.4,420
1403,5550,803,2573,4646.4,1760
1404,5571,825,2522,2574,1560
1405,5552,800,3505,970.2,420
1406,5622,818,3608,4019.4,1740
1407,5571,816,2527,950.4,360
1408,5565,824,2201,2851.2,960
1409,5601,805,3998,2851.2,1440
1410,5616,830,3273,1155,700
1411,5553,817,2426,2244,1360
1412,5569,801,2537,1841.4,620
1413,5612,821,3200,2904,1760
1414,5575,799,2133,2890.8,1460
1415,5581,821,3602,5913.6,2240
1416,5564,823,3103,4039.2,2040
1417,5594,818,3312,2970,1000
1418,5619,809,3725,462,280
1419,5582,800,3925,2890.8,1460
1420,5559,819,2257,264,160
1421,5588,800,3830,3326.4,1440
1422,5609,811,2414,1940.4,840
1423,5576,806,3116,633.6,320
1424,5619,814,3741,2376,1200
1425,5587,826,2953,231,140
1426,5630,816,3018,4514.4,2280
1427,5564,817,2813,2640,1600
1428,5598,806,3484,2217.6,1120
1429,5551,798,2873,2772,1400
1430,5622,812,3430,3187.8,1380
1431,5630,820,3078,165,100
1432,5556,818,2772,1623.6,820
1433,5580,806,2885,950.4,320
1434,5555,817,3049,3722.4,1880
1435,5616,828,3256,2673,1620
1436,5619,801,3228,5999.4,2020
1437,5612,799,3102,4382.4,1660
1438,5585,827,3130,4395.6,1480
1439,5598,825,3968,3445.2,1160
1440,5580,800,2483,2956.8,1280
1441,5619,815,3925,198,100
1442,5598,824,2080,3999.6,2020
1443,5572,808,2618,475.2,240
1444,5598,806,3810,2323.2,880
1445,5630,812,3624,2376,1200
1446,5629,823,3658,1353,820
1447,5581,822,2379,739.2,280
1448,5589,798,2787,5174.4,2240
1449,5599,804,3174,3742.2,1620
1450,5624,808,2293,3267,1100
1451,5626,801,3220,2613.6,880
1452,5566,814,3662,3049.2,1320
1453,5574,817,2900,3465,1500
1454,5562,815,2490,950.4,360
1455,5592,800,2303,2673,1620
1456,5574,817,3052,198,120
1457,5590,811,3928,1881,1140
1458,5562,799,2918,3511.2,1520
1459,5604,801,3709,3748.8,1420
1460,5563,810,3642,264,100
1461,5628,812,3309,2956.8,1280
1462,5562,811,2329,316.8,120
1463,5611,812,3162,4752,1600
1464,5596,818,2399,844.8,320
1465,5556,819,2049,2296.8,1160
1466,5575,801,2344,1108.8,480
1467,5582,808,2942,5755.2,2180
1468,5603,813,2866,1848,1120
1469,5610,828,2804,2343,1420
1470,5557,812,3757,871.2,440
1471,5630,826,3127,4217.4,1420
1472,5615,823,3744,1247.4,420
1473,5552,826,2318,4250.4,1840
1474,5612,812,2100,2475,1500
1475,5571,820,2610,1947,1180
1476,5609,813,3708,4019.4,1740
1477,5605,820,3095,1504.8,760
1478,5598,798,3124,1663.2,840
1479,5618,799,2239,3907.2,1480
1480,5562,808,2194,4276.8,1440
1481,5583,800,2548,3834.6,1660
1482,5553,808,2084,415.8,140
1483,5580,822,3509,3649.8,1580
1484,5603,821,2043,198,120
1485,5555,822,3972,4336.2,1460
1486,5624,809,2975,2217.6,840
1487,5588,798,2275,2019.6,680
1488,5623,818,3114,3801.6,1440
1489,5580,817,3361,3597,2180
1490,5561,802,2500,950.4,360
1491,5631,812,2401,1069.2,540
1492,5593,808,2258,6415.2,2160
1493,5621,809,2898,1584,960
1494,5559,829,3936,4065.6,1540
1495,5607,819,2111,3280.2,1420
1496,5562,808,2129,3128.4,1580
1497,5607,823,2149,4276.8,2160
1498,5603,827,2185,4065.6,1760
1499,5557,824,2408,6474.6,2180
1500,5606,827,3779,1801.8,780
1501,5625,812,2660,3247.2,1640
1502,5600,818,2034,4692.6,1580
1503,5550,812,3321,1485,900
1504,5601,826,3901,4593.6,2320
1505,5586,830,3092,3095.4,1340
1506,5606,810,3270,1108.8,420
1507,5600,803,2410,924,560
1508,5584,826,3040,3795,2300
1509,5578,815,2706,2211,1340
1510,5567,817,2918,2613.6,880
1511,5611,816,3222,594,300
1512,5633,825,3435,1346.4,680
1513,5615,803,3525,3788.4,1640
1514,5590,802,2623,3003,1300
1515,5556,812,2294,3009.6,1140
1516,5557,830,2104,5544,2100
1517,5605,812,3280,2798.4,1060
1518,5572,817,2011,5913.6,2240
1519,5607,823,3487,2772,1680
1520,5609,804,3997,2904,1100
1521,5574,802,3579,712.8,240
1522,5557,810,3797,5643,1900
1523,5606,811,3505,950.4,360
1524,5610,801,2625,4540.8,1720
1525,5614,830,2252,1584,800
1526,5610,813,3330,132,80
1527,5624,803,2629,897.6,340
1528,5560,830,2534,4276.8,2160
1529,5604,812,2878,3828,2320
1530,5563,814,3204,3088.8,1040
1531,5613,817,3934,1914,1160
1532,5557,830,3319,1518,920
1533,5569,802,3475,356.4,120
1534,5628,815,2175,1584,960
1535,5601,808,2294,5524.2,1860
1536,5553,813,2956,4620,2000
1537,5560,830,2349,3788.4,1640
1538,5568,811,3471,2310,1000
1539,5626,812,3737,3748.8,1420
1540,5603,822,2051,3049.2,1320
1541,5602,805,3482,660,400
1542,5600,815,3046,5405.4,1820
1543,5593,810,3505,580.8,220
1544,5607,798,3122,3366,2040
1545,5566,825,2026,3927,2380
1546,5619,803,2613,3861,2340
1547,5595,805,3875,3207.6,1620
1548,5561,819,2618,415.8,140
1549,5631,812,3494,1953.6,740
1550,5597,805,2743,686.4,260
1551,5607,818,2457,554.4,240
1552,5555,829,2661,739.2,320
1553,5556,802,3634,3141.6,1360
1554,5588,802,3096,5108.4,1720
1555,5629,824,3971,369.6,160
1556,5628,825,3780,4712.4,2040
1557,5601,810,2489,3049.2,1540
1558,5567,807,2452,4540.8,1720
1559,5619,809,2827,1801.8,780
1560,5576,799,2345,2725.8,1180
1561,5571,806,3925,1478.4,560
1562,5624,818,3412,3333,2020
1563,5608,818,2472,4237.2,2140
1564,5576,814,2687,6019.2,2280
1565,5555,824,2932,277.2,120
1566,5590,826,2802,3201,1940
1567,5578,827,3881,1980,1000
1568,5575,825,3093,1953.6,740
1569,5573,809,3992,4065.6,1540
1570,5609,799,3078,462,200
1571,5577,811,2708,2798.4,1060
1572,5568,812,3056,4250.4,1840
1573,5587,824,3615,4224,1600
1574,5630,801,3862,5999.4,2020
1575,5585,827,2138,1947,1180
1576,5594,801,2201,1293.6,560
1577,5599,808,3758,3009.6,1520
1578,5613,830,3400,198,100
1579,5630,812,2105,4276.8,2160
1580,5577,824,3325,4758.6,2060
1581,5632,827,3848,3537.6,1340
1582,5586,827,2565,1980,1200
1583,5580,821,3885,712.8,240
1584,5560,830,2819,237.6,80
1585,5571,808,2490,3088.8,1560
1586,5611,812,2812,5405.4,2340
1587,5631,824,2999,3603.6,1560
1588,5557,817,2648,4712.4,2380
1589,5576,812,2719,950.4,360
1590,5580,802,2976,2508,1520
1591,5567,799,3301,6949.8,2340
1592,5624,803,2983,6771.6,2280
1593,5579,802,2092,4593.6,2320
1594,5584,824,2265,1465.2,740
1595,5634,816,2980,1155,700
1596,5609,811,2569,2494.8,1260
1597,5573,828,2431,3742.2,1620
1598,5557,814,3029,1267.2,480
1599,5583,810,3488,3999.6,2020
1600,5601,808,3668,2046,1240
1601,5623,816,2052,4276.8,2160
1602,5627,803,2666,237.6,120
1603,5590,810,2052,369.6,160
1604,5587,810,2150,508.2,220
1605,5560,816,2056,1056,640
1606,5556,819,2333,3273.6,1240
1607,5557,825,3751,1267.2,480
1608,5555,800,2060,1108.8,480
1609,5594,819,3747,1214.4,460
1610,5558,815,3581,5702.4,2160
1611,5609,822,2572,673.2,340
1612,5624,821,3675,4851,2100
1613,5586,823,2880,2455.2,1240
1614,5594,809,2959,1161.6,440
1615,5569,810,2605,1009.8,340
1616,5564,802,2897,6949.8,2340
1617,5575,820,3820,462,200
1618,5633,824,2878,5544,2100
1619,5554,804,2301,1584,800
1620,5572,809,2987,4111.8,1780
1621,5611,815,3903,4296.6,1860
1622,5596,830,2971,2164.8,820
1623,5551,808,3542,3498,2120
1624,5621,801,3476,3088.8,1560
1625,5588,824,3978,3682.8,1240
1626,5580,803,3053,3135,1900
1627,5608,820,3098,1702.8,860
1628,5561,813,2124,1062.6,460
1629,5614,826,2857,2178,1320
1630,5633,815,2576,2428.8,920
1631,5601,809,3961,2904,1100
