index,acousticness,artists,danceability,duration_ms,duration_minutes,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
32801,0.777,['Big Sean' 'Kanye West' 'John Legend'],0.67,254627.0,4.243783333333334,0.58,1.0,731Pa6Gt7GAdADATMSEL0N,0.0,8.0,0.11,-6.586,0.0,One Man Can Change The World,60.0,2015-02-24,0.14400000000000002,157.999,0.309,2015.0
24440,0.0521,['Bad Suns'],0.616,182518.0,3.0419666666666667,0.88,0.0,6zQyu8L8yUuJkl6LbQ6iKU,0.000717,1.0,0.0539,-3.59,1.0,Cardiac Arrest,62.0,2014-07-01,0.042,94.011,0.7509999999999999,2014.0
14135,0.172,['Bryson Tiller'],0.433,194013.0,3.23355,0.499,1.0,5vjV8rtLO9H1XVMFTXSbnZ,0.0,1.0,0.34600000000000003,-8.499,0.0,The Sequence,53.0,2015-10-02,0.35700000000000004,195.842,0.545,2015.0
3991,0.552,['Khalid'],0.487,270413.0,4.506883333333334,0.458,0.0,7stcuQtnHL7C6XdPvpwywv,0.0257,4.0,0.117,-7.761,0.0,Vertigo,64.0,2018-10-19,0.0371,115.989,0.207,2018.0
6457,0.904,['Agustín Lara'],0.633,193933.0,3.2322166666666665,0.193,0.0,6QQ6qVTv2G7CnAhTw5iZug,0.0,9.0,0.33,-16.435,1.0,María Bonita,38.0,2001-06-19,0.0402,96.555,0.498,2001.0
8376,0.6659999999999999,['Falling In Reverse'],0.498,340072.0,5.667866666666667,0.401,1.0,5GIWP2q6p92lFA10KUuL0z,0.0,0.0,0.12,-7.1679999999999975,0.0,The Drug In Me Is Reimagined,66.0,2020-02-13,0.0287,99.721,0.114,2020.0
36924,0.00867,['Phillip Phillips'],0.557,234693.0,3.91155,0.833,0.0,3Q2tKt6gKdn9LUMcHFxNJy,0.0,7.0,0.0621,-4.671,1.0,Raging Fire,56.0,2014-01-01,0.073,125.909,0.449,2014.0
39607,0.483,['The White Stripes'],0.272,186800.0,3.1133333333333337,0.777,0.0,1v12eTtcotARrkqV0YoLpr,0.905,1.0,0.099,-7.742000000000001,1.0,Little Bird,39.0,2000-06-20,0.0488,160.259,0.454,2000.0
21517,0.0473,['Amy Winehouse'],0.434,213760.0,3.5626666666666664,0.872,0.0,1L5tZi0izXsi5Kk5OJf4W0,1.83e-06,0.0,0.396,-2.974,1.0,Rehab,70.0,2006-10-27,0.0702,71.515,0.732,2006.0
24743,0.228,['Luis Fonsi' 'Daddy Yankee' 'Justin Bieber'],0.653,228827.0,3.8137833333333333,0.816,0.0,6rPO02ozF3bM7NnOV4h6s2,0.0,2.0,0.0967,-4.353,1.0,Despacito - Remix,74.0,2017-04-17,0.16699999999999998,178.085,0.816,2017.0
31929,0.78,['Hammock'],0.0964,253147.0,4.219116666666666,0.46,0.0,3LHINSuy4dL5Lgvg0q8M2k,0.8140000000000001,4.0,0.0909,-9.822,1.0,I Can Almost See You,53.0,2006-08-06,0.0352,87.912,0.04,2006.0
6017,0.0607,['J. Cole'],0.72,286730.0,4.778833333333334,0.626,1.0,5Lgqu1th1KqlG97OF2gWGe,0.0,8.0,0.0728,-9.351,1.0,Window Pain - Outro,62.0,2018-04-20,0.397,75.032,0.182,2018.0
98,0.7979999999999999,['Lara & Reyes'],0.679,319800.0,5.33,0.7879999999999999,0.0,2u2cS7pCuDbkJ5h6gcM46i,0.802,5.0,0.136,-7.1560000000000015,1.0,Amor De Lejos,42.0,2000-01-01,0.0298,109.532,0.7290000000000001,2000.0
4434,0.000394,['Sum 41'],0.455,166293.0,2.77155,0.8640000000000001,1.0,4w5Ffe2mX2eZpTyR1rBF6J,2.04e-05,6.0,0.38,-5.432,0.0,No Brains,39.0,2002-01-01,0.16899999999999998,176.02200000000005,0.6779999999999999,2002.0
5006,0.778,['Jay Chou'],0.612,261787.0,4.3631166666666665,0.279,0.0,4KJx4IOvCU2isprmXio9Xk,0.0,0.0,0.121,-10.306,1.0,彩虹,55.0,2008-03-10,0.0386,147.916,0.345,2008.0
24717,0.114,['Tyler Childers'],0.607,280787.0,4.679783333333333,0.7390000000000001,0.0,0fbR95FEaJUxiQYaqZZukv,0.000234,0.0,0.192,-5.502999999999999,1.0,Whitehouse Road,69.0,2017-08-04,0.0274,84.46700000000001,0.875,2017.0
29836,0.0679,['Justin Timberlake' 'Timbaland'],0.967,242800.0,4.046666666666667,0.599,0.0,4Lvc9SbPc0svm9TEoMgFzB,0.0,7.0,0.0526,-5.659,0.0,SexyBack (feat. Timbaland),58.0,2006-09-13,0.0706,117.001,0.964,2006.0
19344,0.000221,['Disturbed'],0.537,185640.0,3.094,0.967,0.0,7yZtrG0ktXcDCyWkmIWmEi,0.0355,5.0,0.1,-2.735,1.0,Sacred Lie,44.0,2005-09-19,0.0649,104.898,0.287,2005.0
17520,0.106,['Solange'],0.68,232943.0,3.8823833333333337,0.779,0.0,6GI2PcrptZqGDOVrqjsec0,0.000125,8.0,0.129,-4.93,1.0,T.O.N.Y.,44.0,2008-08-26,0.111,105.081,0.662,2008.0
18077,0.004079999999999999,['Balue'],0.394,222000.0,3.7,0.8420000000000001,0.0,1s9U4QrS2iqXEPuKK7PPLS,0.29,2.0,0.268,-5.391,1.0,Man in the Sixties,49.0,2014,0.0363,183.52,0.736,2014.0
11766,0.14800000000000002,['Nature Sounds'],0.0647,570036.0,9.500599999999999,0.479,0.0,2UlNi8dIyairV53mXEvJru,0.932,3.0,0.386,-37.654,1.0,Soothing Approaching Storm with Warning Thunder Rolls,47.0,2012-09-25,0.0518,72.748,0.0169,2012.0
40001,0.222,['Toño Rosario'],0.967,310227.0,5.17045,0.738,0.0,7FsESZMkzIJYQAekB2BsIb,1.36e-06,11.0,0.0578,-4.3,0.0,Resistire,42.0,2004-01-01,0.0934,118.975,0.931,2004.0
16854,0.259,['La Ley'],0.54,298800.0,4.98,0.5379999999999999,0.0,5XH286garUg3tcciTKR50O,0.000477,4.0,0.579,-8.006,1.0,Fuera de mí,54.0,2001-08-28,0.0258,137.032,0.261,2001.0
41324,0.977,['Beth McLaughlin'],0.6559999999999999,152000.0,2.533333333333333,0.175,0.0,0tPLCqTT1rEHbv9Ruxtnwh,0.899,0.0,0.0912,-28.548,1.0,Brahms Lullaby,70.0,2017-05-11,0.217,78.843,0.452,2017.0
12130,0.904,['Langhorne Slim' 'Jill Andrews'],0.5379999999999999,203191.0,3.3865166666666666,0.272,0.0,3ASn2iE7F4HvA8XyRbJ4tS,0.0006129999999999999,11.0,0.108,-10.783,1.0,Sea Of Love,56.0,2016-02-12,0.0381,118.382,0.316,2016.0
15951,0.277,['Ha*Ash'],0.471,238413.0,3.9735500000000004,0.526,0.0,6bszrPfNNPOKyJStfJ4stu,0.0,3.0,0.13,-5.065,1.0,Te Dejo en Libertad,59.0,2012-03-20,0.0299,143.64,0.16899999999999998,2012.0
14228,0.32,['A$AP Mob' 'A$AP Rocky' 'A$AP Twelvyy' 'KEY!'],0.755,188853.0,3.1475500000000003,0.629,1.0,59e7E2LMPZ2bhW5G6aCwX8,0.0,0.0,0.126,-8.283999999999999,1.0,Crazy Brazy (feat. A$AP Rocky A$AP Twelvyy & Key!),55.0,2016-10-31,0.312,143.083,0.591,2016.0
26211,0.0512,['Ballyhoo!'],0.742,203684.0,3.3947333333333334,0.716,0.0,2LesjfnNo5Pa6YMsycC2bc,0.0,9.0,0.22,-6.654,1.0,Walk Away,58.0,2011-09-06,0.039,105.004,0.887,2011.0
17029,0.187,['The Martins'],0.393,304027.0,5.067116666666666,0.581,0.0,6D2pmKUU02kP4xGaRsJ4nu,7.42e-06,10.0,0.125,-6.698,1.0,The Promise,39.0,2003-01-01,0.0292,83.03200000000002,0.27,2003.0
32930,0.0355,['Fruit Bats'],0.593,184347.0,3.0724500000000003,0.926,0.0,3HdcqQpq7zb5GbEKBDY34p,0.0582,6.0,0.311,-5.3610000000000015,0.0,Humbug Mountain Song,62.0,2016-05-13,0.0319,100.011,0.945,2016.0
40749,0.00331,['Glee Cast'],0.701,199000.0,3.316666666666667,0.8640000000000001,0.0,3iAvTn62s7rvE6hm6fFodt,0.0,3.0,0.0421,-4.351,1.0,Loser Like Me (Glee Cast Version),57.0,2011-03-08,0.0631,106.034,0.8109999999999999,2011.0
2513,0.101,['Muse'],0.149,252867.0,4.21445,0.885,0.0,6z0QCh7CTU9bE5C7TAHK4R,0.00922,6.0,0.247,-5.437,1.0,Apocalypse Please,51.0,2004-03-23,0.0429,160.03,0.181,2004.0
33433,0.0313,['Mary Mary'],0.79,196240.0,3.2706666666666666,0.68,0.0,5siee1e4lz8uF51OokjglA,0.0,7.0,0.194,-7.807,1.0,Shackles (Praise You),56.0,2000-04-25,0.153,100.442,0.813,2000.0
38436,0.101,['The Kiboomers'],0.78,128627.0,2.1437833333333334,0.916,0.0,7gecT24P3zqY4SXWjssq9B,6.579999999999999e-05,4.0,0.0686,-6.317,1.0,The Party Freeze Song,51.0,2009-05-01,0.0607,128.026,0.481,2009.0
17015,0.128,['Aaron Watson'],0.584,334693.0,5.578216666666666,0.4,0.0,2zOugBEj66SFXqiGVvjYyP,0.000152,11.0,0.198,-8.743,1.0,Lonely Lubbock Lights,36.0,2003-06-24,0.0295,125.785,0.302,2003.0
39264,0.0115,['5 Seconds of Summer'],0.633,150467.0,2.5077833333333337,0.478,0.0,3567eNX2L3RkkMkwspncMH,0.0,0.0,0.103,-5.5710000000000015,1.0,Lie To Me,71.0,2018-06-15,0.0359,159.951,0.6920000000000001,2018.0
13652,0.684,['The Steeldrivers'],0.472,248240.0,4.137333333333333,0.72,0.0,1GLZQflONWqIj3hiJDXmxO,0.00237,9.0,0.097,-5.6960000000000015,1.0,The Price,43.0,2010-01-01,0.0344,84.604,0.551,2010.0
35725,0.0835,['Yoskar Sarante'],0.898,245867.0,4.097783333333333,0.669,0.0,18tS6OYnEJfHWokX62T322,1.92e-06,0.0,0.0837,-6.6179999999999986,1.0,Perdido,47.0,2002-06-25,0.0356,125.136,0.84,2002.0
35403,0.226,['Lil Yachty' 'DaBaby' 'Drake'],0.83,205636.0,3.4272666666666667,0.625,1.0,0LEFmgIj8ABU7CelzGh5Bs,0.0,5.0,0.302,-3.678,1.0,Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake),69.0,2020-05-29,0.0573,138.046,0.884,2020.0
27103,0.316,['Nelly'],0.843,247133.0,4.118883333333334,0.551,1.0,0ptmBzEt6qslc4G5Iw0Y0E,0.0,0.0,0.0636,-6.9579999999999975,1.0,Luven Me,53.0,2000-06-27,0.156,83.51100000000002,0.962,2000.0
23961,0.74,['Brad Paisley' 'Alison Krauss'],0.5870000000000001,259453.0,4.324216666666667,0.35,0.0,4BXkf6yww23Vdju7E1fUrn,0.0,2.0,0.156,-10.954,1.0,Whiskey Lullaby (feat. Alison Krauss),65.0,2010-11-02,0.0318,74.479,0.17,2010.0
18888,0.0845,['T.O.K'],0.519,212667.0,3.54445,0.521,0.0,0eLYDsTGJCuaCQpGQV83c6,0.0,6.0,0.122,-7.605,1.0,Money 2 Burn,46.0,2001-10-30,0.311,151.529,0.929,2001.0
6640,0.00834,['Korn'],0.758,197907.0,3.2984500000000003,0.8,1.0,1AzMYJm6qTAullM3UKuPY9,0.0,11.0,0.527,-3.651,0.0,Y'all Want a Single,54.0,2003-11-21,0.0718,118.022,0.767,2003.0
28568,0.0428,['Young Thug'],0.667,230693.0,3.8448833333333337,0.581,1.0,1jk9c0gZI0wbn5GvAj7PBV,0.0,0.0,0.183,-5.164,0.0,Check,65.0,2015-04-16,0.32299999999999995,110.953,0.368,2015.0
2975,0.0944,['A.B. Quintanilla III' 'Kumbia All Starz' 'Melissa Jimenez'],0.7440000000000001,241000.0,4.016666666666667,0.932,0.0,3ivsIHt8BiLLicBoIZp8wT,0.0,6.0,0.41,-2.918,1.0,Rica Y Apretadita,51.0,2008-01-01,0.102,115.354,0.932,2008.0
8498,0.13,["D'Angelo"],0.813,455067.0,7.58445,0.446,0.0,50k4cklYBbHthI5UDG24KU,0.0405,1.0,0.0865,-11.328,0.0,Greatdayndamornin'/Booty,41.0,2000-01-01,0.243,82.587,0.603,2000.0
35126,0.00314,['Luke Combs'],0.5429999999999999,210920.0,3.515333333333333,0.836,0.0,5k8m3ZCp3AP4TKd2IKzKO8,0.0,7.0,0.0737,-5.42,1.0,Beer Can,63.0,2017-06-02,0.0452,147.986,0.75,2017.0
6701,0.00196,['Atreyu'],0.295,241893.0,4.03155,0.916,0.0,7FbxYGA0oaiqR24fkMr3HZ,0.00315,5.0,0.314,-4.839,0.0,The Crimson,43.0,2004-06-28,0.14800000000000002,162.453,0.622,2004.0
35964,0.919,['Celtic Woman'],0.262,271133.0,4.518883333333333,0.209,0.0,03wrmep5c3Dr9JlOXPvFUX,1.98e-06,2.0,0.0805,-10.685,1.0,You Raise Me Up,56.0,2005-01-01,0.0385,121.487,0.141,2005.0
28180,0.662,['MF DOOM' 'DJ Cucumber Slice'],0.644,258613.0,4.310216666666666,0.7509999999999999,1.0,12OkZyDWNBLUqoReoseGrc,0.0,0.0,0.17,-5.652,1.0,Rhymes Like Dimes,59.0,2011-04-26,0.268,99.948,0.759,2011.0
11083,0.0411,['Kanye West'],0.722,78667.0,1.3111166666666667,0.258,1.0,3zXhvJaLpxefYIxBE0cnB0,0.0,10.0,0.14800000000000002,-19.633,0.0,Skit #4,42.0,2005-09-30,0.873,118.732,0.141,2005.0
37217,0.403,['Lauren Daigle'],0.73,183013.0,3.0502166666666666,0.58,0.0,3UUPQ4sAtAVnkcaSr06NBi,0.0,2.0,0.15,-5.813,1.0,Look Up Child,65.0,2018-09-07,0.0431,90.99,0.652,2018.0
8795,0.955,['Fra Lippo Lippi'],0.453,281240.0,4.687333333333333,0.183,0.0,4Cn3jeDKxrpxJwRjbc5GFB,0.000313,10.0,0.149,-14.54,1.0,Beauty and Madness - 1993,56.0,2003,0.032,100.174,0.44,2003.0
36786,0.383,['Rayland Baxter'],0.318,313868.0,5.231133333333333,0.586,0.0,6FR7CxgunBBN1jYJxsX8uZ,0.0,2.0,0.145,-7.606,0.0,Bad Things,56.0,2013-08-20,0.0375,80.806,0.211,2013.0
915,0.369,['Florence + The Machine'],0.597,185253.0,3.08755,0.516,0.0,3euILOYDltKArnqpupsE1W,0.0,7.0,0.261,-5.437,1.0,I'm Not Calling You A Liar,46.0,2009,0.0546,117.959,0.35,2009.0
21492,0.111,['Taylor Swift'],0.6679999999999999,201107.0,3.351783333333333,0.672,0.0,15DeqWWQB4dcEWzJg15VrN,0.0,2.0,0.329,-4.931,1.0,Our Song,66.0,2006-10-24,0.0303,89.01100000000002,0.539,2006.0
9194,0.945,['Helena Bonham Carter'],0.544,143347.0,2.3891166666666668,0.325,0.0,1Qg27064zgcyaB78AgwZ4i,8.93e-06,0.0,0.0592,-11.045,1.0,The Worst Pies in London,45.0,2007-12-17,0.0823,94.101,0.638,2007.0
16110,0.115,['Berner' 'B-Real' 'Demrick'],0.532,208500.0,3.475,0.8079999999999999,1.0,6nEx6Or7mScLf7BaZ5WfV9,1.5399999999999998e-05,6.0,0.596,-4.52,0.0,Xanax and Patron,49.0,2014-10-14,0.18,169.203,0.416,2014.0
14955,0.13699999999999998,['Hank Williams III'],0.6559999999999999,206602.0,3.443366666666667,0.879,0.0,4HJusmphJxeodZV1vJbrvI,2.56e-05,4.0,0.25,-7.205,0.0,7 Months 39 Days,38.0,2002-01-29,0.0547,99.799,0.823,2002.0
27643,0.0991,['Trampled by Turtles'],0.488,189475.0,3.1579166666666665,0.7959999999999999,0.0,7z6pDIQFv510mRKfyEjHR1,0.0574,7.0,0.239,-8.63,0.0,Codeine,52.0,2005-04-20,0.036000000000000004,137.016,0.6559999999999999,2005.0
14346,0.994,['Max Richter'],0.518,141494.0,2.358233333333333,0.00783,0.0,77O9eTcQpYwCnANBQHjGDQ,0.957,0.0,0.111,-30.163,0.0,Lamentation For A Lost Life,62.0,2017-09-15,0.0468,74.609,0.051,2017.0
24994,0.0352,['Lil Tjay' 'Fivio Foreign' 'Pop Smoke'],0.565,214825.0,3.5804166666666664,0.569,1.0,3Ddny34bFoYBb8dIGq5lwp,8.81e-06,6.0,0.106,-6.084,0.0,Zoo York (feat. Fivio Foreign & Pop Smoke),79.0,2020-05-08,0.379,92.466,0.303,2020.0
19204,0.284,['Sonu Nigam' 'Shreya Ghoshal'],0.48,361067.0,6.017783333333333,0.6809999999999999,0.0,0v7rJIwQ2xeB1W19eU5IQS,0.0,5.0,0.125,-8.002,1.0,Main Hoon Na,50.0,2004-02-27,0.163,88.00299999999999,0.74,2004.0
8253,0.068,['Runaway June'],0.6859999999999999,206293.0,3.438216666666667,0.9,0.0,3WBY2lhKzkxaG5bNscQrOG,0.0,5.0,0.0985,-4.4060000000000015,1.0,Buy My Own Drinks,63.0,2019-06-28,0.0614,155.963,0.962,2019.0
17883,0.464,['Jenni Rivera'],0.705,238027.0,3.9671166666666666,0.448,0.0,02ykJXbTaAyxPgaicIRxo4,6.66e-06,7.0,0.0702,-5.643,1.0,Mariposa de Barrio,52.0,2012-12-01,0.0677,78.993,0.5529999999999999,2012.0
22931,0.5539999999999999,['Jhené Aiko' 'H.E.R.'],0.617,212867.0,3.5477833333333333,0.525,1.0,63wx9vdskaXbYxyDx4oJCZ,1.1e-06,8.0,0.135,-10.425999999999998,0.0,B.S. (feat. H.E.R.),80.0,2020-03-06,0.12,135.781,0.377,2020.0
10108,0.005229999999999999,['Pond'],0.335,224973.0,3.74955,0.825,0.0,6YGVK9xgH2LI4Ghw6gqUxx,0.00429,8.0,0.226,-5.598,1.0,Paint Me Silver,59.0,2017-05-05,0.0506,177.15599999999995,0.682,2017.0
4024,0.16,['Brantley Gilbert' 'Colt Ford' 'Lukas Nelson' 'Willie Nelson'],0.629,181173.0,3.01955,0.6579999999999999,0.0,39TYRr1lPpurfYPXzsOiBV,0.0,6.0,0.245,-6.7029999999999985,0.0,Welcome To Hazeville,63.0,2019-10-04,0.0463,131.958,0.5429999999999999,2019.0
4162,0.302,['Wisin & Yandel'],0.7659999999999999,209480.0,3.491333333333333,0.807,0.0,2b2yazOgR6eELmfkRkFLMT,9.23e-05,10.0,0.339,-6.107,0.0,Sexy Movimiento,0.0,2020-06-05,0.0433,104.991,0.665,2020.0
24135,0.13699999999999998,['Tally Hall'],0.392,176627.0,2.9437833333333336,0.7020000000000001,0.0,3xpdefOloYCBXd3UR6MVyM,0.0,6.0,0.109,-6.509,1.0,Turn the Lights Off,62.0,2011-06-21,0.0848,188.606,0.7709999999999999,2011.0
4502,0.265,['R. Kelly'],0.747,342800.0,5.713333333333334,0.581,0.0,3UAXVxOVqegxni5snW3Lht,0.000421,6.0,0.0756,-9.9,1.0,Step In the Name of Love,41.0,2003,0.0347,92.983,0.537,2003.0
30438,0.168,['The Ronettes'],0.512,160907.0,2.6817833333333336,0.7709999999999999,0.0,1WN4uNclrDuczTO3bCr8s1,0.0,4.0,0.0895,-7.006,1.0,Be My Baby,53.0,2012-04-24,0.0402,129.639,0.8029999999999999,2012.0
35432,0.35200000000000004,['Jake Scott'],0.8,158469.0,2.64115,0.41,0.0,2HnfqILzgKt1CepTlU4oqq,1.45e-06,10.0,0.107,-12.734000000000002,1.0,Like No One Does,69.0,2020-04-03,0.236,104.941,0.442,2020.0
41643,0.0274,['Lil Tjay' 'Sheff G' 'Sleepy Hallow'],0.701,191904.0,3.1984,0.645,1.0,0w1x05XBSRIuVmKd3D0IPd,0.000174,8.0,0.327,-3.084,0.0,Wet Em Up Pt. 2,67.0,2020-05-08,0.16399999999999998,107.955,0.5760000000000001,2020.0
41346,0.146,['Cigarettes After Sex'],0.454,319560.0,5.326,0.404,0.0,7LX4aXtvImhdgUHQBlo8Kp,0.8190000000000001,3.0,0.141,-10.26,1.0,K.,58.0,2017-06-09,0.027000000000000003,94.113,0.313,2017.0
31080,0.451,['Ariana Grande'],0.747,182000.0,3.033333333333333,0.458,0.0,4uTvPEr01pjTbZgl7jcKBD,0.0,6.0,0.252,-6.891,1.0,NASA,74.0,2019-02-08,0.303,75.029,0.47,2019.0
17039,0.0435,['Jay Chou'],0.44,232893.0,3.88155,0.731,0.0,1CHawaJSkwZdn3YJJXRdlh,0.031,9.0,0.0884,-5.381,1.0,她的睫毛,45.0,2003-07-31,0.0285,152.215,0.373,2003.0
1397,0.757,['Penny and Sparrow' 'Stephanie Briggs'],0.213,221787.0,3.69645,0.185,0.0,5Jac5r26r1HkpH9Xv5zt7A,8.540000000000003e-05,4.0,0.111,-10.929,0.0,Duet (feat. Stephanie Briggs),51.0,2013-01-08,0.0327,72.844,0.182,2013.0
30396,0.00914,['One Direction'],0.62,216947.0,3.6157833333333333,0.872,0.0,5bODPM8nTwwTIE4W9fuUcC,0.0,7.0,0.111,-3.123,1.0,I Wish,64.0,2012-05-25,0.0347,124.044,0.299,2012.0
20735,0.0416,['Martin Solveig' 'Roy Woods'],0.7120000000000001,204514.0,3.4085666666666667,0.664,0.0,1CRy08G60mS5jvhB27xMpS,0.000104,11.0,0.0668,-8.026,1.0,Juliet & Romeo,73.0,2019-12-06,0.0345,122.014,0.7809999999999999,2019.0
39221,0.478,['Montana of 300'],0.4970000000000001,255867.0,4.26445,0.794,1.0,5z5uMNJnGDAL7p9IULz8bP,0.0,0.0,0.08,-5.287000000000001,1.0,Wifin' You,60.0,2017-05-20,0.0994,80.675,0.557,2017.0
281,0.299,['Elefante'],0.621,215093.0,3.584883333333333,0.879,0.0,35FN09m6f6QFTH8AETRWJ5,3.29e-06,5.0,0.158,-5.081,0.0,El Abandonao - Versión Censurada,54.0,2002-08-30,0.0378,95.991,0.965,2002.0
24700,0.00266,['Tay-K'],0.7659999999999999,140000.0,2.3333333333333335,0.606,1.0,3wGXyJGsCf1myH5MooQIqE,0.0,9.0,0.166,-6.064,1.0,The Race,72.0,2017-12-14,0.456,160.22299999999996,0.35200000000000004,2017.0
37928,0.532,["Destiny's Child"],0.434,255880.0,4.264666666666667,0.401,0.0,2tOvXXicPq04q6Pk28O47m,0.0,8.0,0.253,-5.532,1.0,If,45.0,2004-11-16,0.0326,124.838,0.319,2004.0
