headbreadth,headcircumference,headlength,tragiontopofhead,n_hairs,measurement_error
153.0,555.0,193.0,128.0,99988.92287497716,0.1
161.0,573.0,195.0,140.0,99999.8228168209,0.1
170.0,628.0,217.0,139.0,99982.8060552538,0.1
161.0,562.0,190.0,126.0,100000.57120996082,0.1
148.0,557.0,193.0,128.0,99992.00452509309,0.1
155.0,600.0,211.0,136.0,99997.084054045,0.1
156.0,547.0,194.0,128.0,99997.410171466,0.1
155.0,587.0,206.0,136.0,100001.89293197558,0.1
159.0,587.0,209.0,135.0,99994.36211265418,0.1
145.0,556.0,197.0,125.0,100000.89686407322,0.1
153.0,587.0,205.0,130.0,99993.98843199352,0.1
166.0,563.0,196.0,142.0,100005.56073510078,0.1
147.0,547.0,192.0,140.0,100016.93809113288,0.1
154.0,578.0,204.0,135.0,100001.9686977925,0.1
153.0,566.0,204.0,120.0,100001.69869255347,0.1
161.0,582.0,200.0,130.0,99988.3599202884,0.1
150.0,559.0,194.0,134.0,100006.9336622566,0.1
166.0,566.0,188.0,133.0,99992.41932671444,0.1
151.0,551.0,197.0,126.0,99991.91152803529,0.1
157.0,597.0,208.0,140.0,100005.57439452858,0.1
157.0,580.0,210.0,134.0,100001.81038744358,0.1
155.0,585.0,209.0,130.0,100011.0717545095,0.1
151.0,557.0,194.0,130.0,100014.42876928496,0.1
156.0,588.0,206.0,125.0,99994.60318437798,0.1
154.0,578.0,200.0,125.0,100001.28376990157,0.1
161.0,573.0,202.0,134.0,100017.60415183577,0.1
155.0,587.0,203.0,142.0,100009.66539250228,0.1
153.0,588.0,209.0,126.0,100007.13049050304,0.1
158.0,595.0,206.0,139.0,100013.06206065135,0.1
150.0,574.0,200.0,131.0,99993.95397030836,0.1
157.0,572.0,201.0,130.0,100006.36583409416,0.1
164.0,585.0,195.0,132.0,100014.09253389364,0.1
150.0,555.0,187.0,122.0,100016.20912285622,0.1
154.0,580.0,206.0,134.0,99991.93815182618,0.1
151.0,575.0,200.0,127.0,99997.48325792368,0.1
149.0,559.0,196.0,133.0,100003.82715173723,0.1
153.0,580.0,203.0,138.0,99997.1100265699,0.1
152.0,576.0,201.0,135.0,99996.08183760192,0.1
164.0,603.0,207.0,139.0,100006.84001328182,0.1
150.0,574.0,198.0,137.0,99996.46590017132,0.1
158.0,594.0,208.0,140.0,99982.120871088,0.1
160.0,589.0,206.0,132.0,100003.6184731584,0.1
149.0,567.0,203.0,117.0,99995.7550720943,0.1
164.0,611.0,211.0,140.0,99992.6846901827,0.1
160.0,585.0,208.0,131.0,99984.34261849344,0.1
153.0,573.0,202.0,134.0,100010.13822466972,0.1
151.0,582.0,206.0,139.0,99977.7288736815,0.1
156.0,586.0,204.0,141.0,99983.00666395278,0.1
161.0,588.0,205.0,135.0,99997.2415393744,0.1
145.0,569.0,205.0,122.0,100012.2895558565,0.1
155.0,574.0,200.0,134.0,100013.09705905685,0.1
153.0,566.0,202.0,132.0,99988.45017365072,0.1
166.0,573.0,194.0,129.0,99998.22367804016,0.1
154.0,584.0,206.0,127.0,99984.89543624912,0.1
160.0,570.0,193.0,128.0,100010.11207063776,0.1
151.0,546.0,192.0,129.0,99985.2343733948,0.1
162.0,576.0,201.0,143.0,99998.56804254992,0.1
150.0,565.0,198.0,128.0,100010.3298377895,0.1
168.0,604.0,211.0,140.0,99997.7758597147,0.1
162.0,575.0,195.0,132.0,100014.70160343824,0.1
149.0,554.0,189.0,133.0,99991.29991776808,0.1
156.0,572.0,193.0,133.0,100003.69190469549,0.1
156.0,579.0,198.0,135.0,100008.53282185824,0.1
155.0,583.0,202.0,132.0,99998.6028826956,0.1
151.0,544.0,188.0,130.0,100013.86314264248,0.1
161.0,554.0,185.0,130.0,100005.48129584688,0.1
146.0,564.0,190.0,131.0,99983.62550406992,0.1
154.0,578.0,204.0,127.0,100039.58602704038,0.1
159.0,570.0,195.0,125.0,100006.4864364409,0.1
161.0,582.0,195.0,136.0,100001.07343293824,0.1
155.0,584.0,204.0,128.0,99986.01187181332,0.1
150.0,583.0,203.0,132.0,100000.81767818806,0.1
153.0,569.0,199.0,129.0,99995.4005716916,0.1
149.0,575.0,203.0,138.0,100006.4435366603,0.1
157.0,574.0,202.0,124.0,100003.71670291212,0.1
156.0,575.0,196.0,123.0,100018.53009485068,0.1
165.0,611.0,208.0,138.0,100001.42251372528,0.1
150.0,559.0,196.0,122.0,100005.13505479987,0.1
154.0,562.0,199.0,126.0,100003.72456851511,0.1
161.0,599.0,212.0,131.0,99998.5151019694,0.1
162.0,598.0,206.0,134.0,99998.1659980268,0.1
154.0,562.0,190.0,130.0,100011.01000202668,0.1
149.0,546.0,190.0,126.0,100007.8002713534,0.1
154.0,563.0,202.0,137.0,99993.70558395948,0.1
154.0,575.0,202.0,130.0,99988.86563897028,0.1
159.0,577.0,199.0,140.0,99999.32589975052,0.1
157.0,584.0,206.0,136.0,100011.61439981674,0.1
150.0,563.0,203.0,126.0,99999.72470613732,0.1
154.0,563.0,193.0,141.0,100017.46435089227,0.1
146.0,560.0,200.0,127.0,99992.24929712928,0.1
154.0,579.0,200.0,135.0,100001.41640537666,0.1
160.0,587.0,208.0,129.0,99974.83696139036,0.1
154.0,590.0,208.0,142.0,99994.0433211909,0.1
152.0,584.0,208.0,140.0,99996.90878681358,0.1
152.0,580.0,208.0,129.0,100005.10937774491,0.1
156.0,582.0,190.0,125.0,100017.10661838672,0.1
150.0,567.0,200.0,131.0,100000.34943589364,0.1
156.0,577.0,199.0,132.0,100014.53917581608,0.1
158.0,599.0,213.0,141.0,100006.61681076468,0.1
154.0,560.0,197.0,126.0,100009.86352180212,0.1
162.0,565.0,193.0,130.0,99995.33845143174,0.1
157.0,584.0,204.0,149.0,100013.84991343648,0.1
153.0,582.0,206.0,127.0,99989.27035721288,0.1
154.0,583.0,210.0,133.0,100004.951586112,0.1
160.0,604.0,212.0,136.0,99990.47937899294,0.1
156.0,553.0,183.0,127.0,99994.81854447602,0.1
147.0,551.0,195.0,123.0,99985.38596395278,0.1
155.0,565.0,194.0,131.0,99994.83652091354,0.1
153.0,580.0,201.0,133.0,100003.51116896512,0.1
153.0,596.0,208.0,130.0,99999.3122953692,0.1
153.0,534.0,178.0,123.0,99986.52235058746,0.1
144.0,557.0,197.0,131.0,100014.70739856693,0.1
152.0,587.0,208.0,130.0,100003.37220938307,0.1
156.0,573.0,196.0,132.0,100010.08065433076,0.1
153.0,564.0,197.0,136.0,100007.85226919634,0.1
148.0,586.0,213.0,124.0,99993.35132233032,0.1
151.0,569.0,204.0,121.0,99980.54953041387,0.1
152.0,564.0,197.0,128.0,99990.84575631768,0.1
154.0,559.0,190.0,130.0,100012.25155849272,0.1
152.0,554.0,189.0,128.0,99989.464539263,0.1
146.0,574.0,199.0,137.0,100008.16043684325,0.1
160.0,571.0,190.0,139.0,99993.87593026872,0.1
159.0,587.0,208.0,121.0,100003.93109244852,0.1
152.0,566.0,201.0,126.0,99981.76080147376,0.1
151.0,554.0,192.0,137.0,100011.67075166,0.1
157.0,578.0,200.0,138.0,99999.6033129991,0.1
164.0,584.0,201.0,131.0,100008.85825798966,0.1
149.0,568.0,203.0,135.0,100001.89861649384,0.1
158.0,588.0,199.0,136.0,100007.980637953,0.1
156.0,561.0,200.0,122.0,99998.98067960735,0.1
156.0,575.0,200.0,128.0,100007.43356543516,0.1
161.0,592.0,203.0,129.0,99984.90427315776,0.1
153.0,602.0,213.0,134.0,99989.19289307554,0.1
155.0,574.0,197.0,124.0,100007.2547400448,0.1
162.0,603.0,213.0,128.0,99999.60821743793,0.1
149.0,555.0,199.0,137.0,99997.7124582878,0.1
156.0,584.0,205.0,128.0,99998.20387705349,0.1
149.0,557.0,200.0,133.0,100005.01725109344,0.1
158.0,593.0,210.0,135.0,99994.06656245758,0.1
160.0,593.0,212.0,136.0,100005.10307596745,0.1
156.0,590.0,210.0,132.0,99990.84208150933,0.1
155.0,564.0,193.0,129.0,99995.9274795698,0.1
146.0,562.0,200.0,137.0,100009.8495167172,0.1
151.0,562.0,203.0,122.0,100010.71252427844,0.1
151.0,577.0,200.0,124.0,99989.02845639744,0.1
168.0,597.0,207.0,139.0,100008.38634747227,0.1
154.0,583.0,206.0,144.0,99989.60817677966,0.1
152.0,585.0,209.0,136.0,100007.3302323172,0.1
148.0,566.0,200.0,132.0,99981.0118794068,0.1
172.0,604.0,204.0,145.0,99988.8288930756,0.1
156.0,603.0,208.0,140.0,99994.91027722176,0.1
167.0,584.0,199.0,132.0,99998.33514045112,0.1
155.0,582.0,204.0,120.0,100014.23614429348,0.1
144.0,573.0,202.0,125.0,100009.03999174004,0.1
156.0,602.0,209.0,130.0,100015.75467908572,0.1
156.0,573.0,197.0,127.0,100012.06607898037,0.1
162.0,578.0,199.0,139.0,99997.17136448366,0.1
151.0,566.0,198.0,125.0,99997.3367311568,0.1
156.0,582.0,203.0,133.0,100010.689716222,0.1
167.0,610.0,214.0,140.0,100000.40371431025,0.1
147.0,557.0,195.0,126.0,99998.43006327508,0.1
166.0,590.0,196.0,127.0,99986.64797276985,0.1
156.0,577.0,205.0,136.0,99998.93539878444,0.1
149.0,552.0,195.0,127.0,99972.09003593306,0.1
155.0,567.0,200.0,140.0,99995.43882444852,0.1
162.0,595.0,202.0,138.0,99990.20109748338,0.1
161.0,586.0,204.0,125.0,100006.9257434754,0.1
146.0,557.0,194.0,133.0,99995.21327643584,0.1
157.0,548.0,195.0,130.0,99996.7094845066,0.1
162.0,575.0,203.0,138.0,100013.47105464672,0.1
154.0,582.0,204.0,135.0,99989.50932254831,0.1
153.0,572.0,201.0,120.0,100003.16658895156,0.1
157.0,564.0,202.0,125.0,99981.04733052524,0.1
147.0,563.0,194.0,130.0,100000.89729117443,0.1
154.0,560.0,194.0,130.0,100004.10265745396,0.1
154.0,562.0,197.0,129.0,100008.59870971796,0.1
157.0,575.0,198.0,131.0,99991.0131680668,0.1
155.0,575.0,202.0,128.0,100003.19656941944,0.1
156.0,572.0,199.0,133.0,100003.1815419968,0.1
145.0,554.0,194.0,118.0,99999.80768365902,0.1
146.0,551.0,190.0,121.0,100001.50016278728,0.1
150.0,540.0,189.0,129.0,100004.63534321732,0.1
155.0,581.0,201.0,128.0,100003.97880424882,0.1
146.0,581.0,211.0,134.0,99990.03989110912,0.1
168.0,590.0,202.0,133.0,99988.04138489676,0.1
152.0,573.0,200.0,130.0,100025.05980285318,0.1
145.0,562.0,202.0,126.0,100019.19792286427,0.1
150.0,531.0,182.0,117.0,99986.08306123946,0.1
135.0,543.0,191.0,126.0,100004.50217742038,0.1
145.0,577.0,208.0,130.0,100006.27437082754,0.1
158.0,592.0,205.0,129.0,100007.5133723516,0.1
161.0,584.0,201.0,130.0,100001.40395436448,0.1
162.0,575.0,197.0,131.0,99990.73128060791,0.1
150.0,567.0,198.0,120.0,99998.17579593636,0.1
157.0,570.0,193.0,137.0,99995.08874862207,0.1
153.0,576.0,205.0,121.0,100001.3437311604,0.1
153.0,581.0,207.0,132.0,99997.3162869588,0.1
157.0,578.0,199.0,123.0,99998.68324373712,0.1
154.0,550.0,184.0,129.0,100010.18552474768,0.1
156.0,574.0,196.0,136.0,100012.30558199956,0.1
148.0,578.0,204.0,140.0,99988.18896827228,0.1
146.0,559.0,196.0,125.0,99995.40069895564,0.1
150.0,570.0,201.0,133.0,99992.09200046225,0.1
150.0,566.0,192.0,127.0,100012.2372221196,0.1
156.0,587.0,204.0,137.0,99999.40632097452,0.1
154.0,570.0,195.0,127.0,100014.4898940416,0.1
159.0,580.0,193.0,139.0,99995.22419145344,0.1
150.0,568.0,197.0,126.0,100000.25999994186,0.1
153.0,588.0,208.0,127.0,99986.51303553204,0.1
154.0,553.0,193.0,128.0,100013.02535536488,0.1
153.0,578.0,201.0,128.0,99996.37387912422,0.1
150.0,571.0,196.0,128.0,99985.14843548674,0.1
150.0,595.0,211.0,130.0,99994.07538714846,0.1
153.0,561.0,198.0,124.0,99976.9509206223,0.1
155.0,565.0,196.0,130.0,99999.681828273,0.1
155.0,561.0,198.0,122.0,100001.12487742414,0.1
163.0,608.0,213.0,136.0,100002.88078167006,0.1
149.0,559.0,196.0,140.0,100014.98108183577,0.1
149.0,578.0,203.0,132.0,99996.99023846044,0.1
153.0,585.0,205.0,125.0,100008.07455917004,0.1
150.0,575.0,199.0,133.0,100003.12238689011,0.1
155.0,577.0,201.0,130.0,99998.06678359526,0.1
153.0,564.0,199.0,127.0,99979.23197978076,0.1
150.0,572.0,196.0,130.0,100009.47501167344,0.1
153.0,583.0,202.0,125.0,99994.96026050858,0.1
160.0,594.0,202.0,127.0,100000.17955891653,0.1
155.0,549.0,191.0,134.0,99987.29539223616,0.1
158.0,569.0,197.0,127.0,100002.82995533812,0.1
147.0,571.0,198.0,133.0,100001.08030817311,0.1
149.0,575.0,207.0,135.0,100000.29417618972,0.1
144.0,550.0,196.0,131.0,99998.65206870704,0.1
156.0,578.0,202.0,130.0,100010.49218290752,0.1
156.0,580.0,205.0,130.0,100009.66220862578,0.1
152.0,588.0,207.0,134.0,100007.2591685252,0.1
159.0,592.0,207.0,140.0,100033.21078756172,0.1
150.0,577.0,204.0,129.0,99993.99774669624,0.1
148.0,566.0,202.0,119.0,99996.20482484468,0.1
151.0,556.0,197.0,127.0,99989.8519630914,0.1
159.0,575.0,204.0,125.0,100004.35986196296,0.1
151.0,577.0,198.0,133.0,99993.1251260694,0.1
154.0,579.0,204.0,125.0,99973.01638258334,0.1
158.0,579.0,198.0,128.0,99987.86661874173,0.1
153.0,614.0,210.0,139.0,100000.72251899156,0.1
155.0,566.0,198.0,132.0,100010.09787334948,0.1
170.0,606.0,205.0,130.0,99984.43058442137,0.1
154.0,579.0,204.0,126.0,99993.87557871715,0.1
154.0,566.0,199.0,126.0,99998.60648194548,0.1
152.0,569.0,201.0,134.0,99992.71462510576,0.1
159.0,590.0,206.0,140.0,100005.31163793456,0.1
150.0,558.0,196.0,133.0,100000.04000841976,0.1
146.0,570.0,200.0,125.0,100003.21265914485,0.1
158.0,598.0,211.0,128.0,99992.74785074254,0.1
152.0,537.0,186.0,126.0,100015.36536328022,0.1
146.0,590.0,208.0,133.0,99999.99624991242,0.1
151.0,570.0,195.0,127.0,100012.93549620664,0.1
150.0,557.0,188.0,131.0,99995.61002336332,0.1
150.0,550.0,193.0,116.0,100005.9003946416,0.1
158.0,570.0,198.0,137.0,99993.20616217004,0.1
152.0,575.0,203.0,138.0,99990.4909074895,0.1
157.0,589.0,208.0,124.0,99992.95649668475,0.1
154.0,588.0,207.0,142.0,99999.5413331393,0.1
151.0,559.0,197.0,119.0,99997.81266541033,0.1
158.0,560.0,193.0,141.0,100015.39207009655,0.1
156.0,593.0,209.0,135.0,99988.51295770364,0.1
156.0,567.0,197.0,129.0,99989.09661667544,0.1
145.0,550.0,184.0,127.0,100017.00188146644,0.1
150.0,563.0,194.0,130.0,100006.08783658908,0.1
159.0,570.0,194.0,125.0,99981.18589132834,0.1
152.0,561.0,196.0,125.0,100004.97269098644,0.1
152.0,592.0,211.0,127.0,100002.3733269934,0.1
148.0,536.0,182.0,122.0,99978.55555953272,0.1
154.0,553.0,189.0,140.0,99996.30437574662,0.1
154.0,584.0,202.0,128.0,99999.82545048164,0.1
172.0,590.0,205.0,129.0,100007.31402517125,0.1
154.0,569.0,200.0,137.0,100009.54495666549,0.1
151.0,556.0,193.0,129.0,100000.95746771112,0.1
163.0,582.0,201.0,135.0,100010.33450803264,0.1
150.0,573.0,200.0,124.0,99998.53726725388,0.1
165.0,579.0,199.0,126.0,99991.4250317526,0.1
148.0,553.0,194.0,129.0,99990.65818156852,0.1
150.0,568.0,195.0,131.0,100005.42645294566,0.1
147.0,567.0,197.0,119.0,99980.418309144,0.1
166.0,574.0,196.0,135.0,100006.7780757112,0.1
153.0,577.0,197.0,122.0,99988.93426932608,0.1
154.0,601.0,212.0,130.0,99996.4077590429,0.1
151.0,543.0,183.0,125.0,100005.05381902753,0.1
154.0,587.0,206.0,126.0,100012.179409008,0.1
162.0,588.0,204.0,127.0,99980.59319035636,0.1
152.0,572.0,198.0,125.0,99991.93821788048,0.1
157.0,593.0,212.0,133.0,100000.49061692374,0.1
157.0,568.0,197.0,140.0,99994.03913665412,0.1
158.0,603.0,212.0,133.0,100008.6162310134,0.1
154.0,579.0,203.0,129.0,99979.13609434543,0.1
158.0,605.0,209.0,128.0,100003.61801640572,0.1
150.0,576.0,206.0,134.0,100004.25920176505,0.1
160.0,582.0,201.0,126.0,100000.49080397142,0.1
160.0,590.0,201.0,125.0,100011.02236732586,0.1
154.0,565.0,192.0,128.0,99987.70425746452,0.1
152.0,588.0,206.0,132.0,100011.0861675799,0.1
144.0,558.0,201.0,121.0,99992.9707959709,0.1
159.0,586.0,205.0,131.0,100007.2555051808,0.1
156.0,582.0,206.0,130.0,99996.75795780517,0.1
159.0,582.0,202.0,124.0,100008.1434312915,0.1
165.0,601.0,205.0,136.0,100007.8046992976,0.1
166.0,606.0,212.0,134.0,99985.3594642642,0.1
153.0,561.0,198.0,121.0,99998.45508806188,0.1
147.0,550.0,194.0,133.0,99999.07567681458,0.1
147.0,538.0,186.0,125.0,99997.62124734544,0.1
148.0,576.0,206.0,130.0,99992.44337234898,0.1
152.0,570.0,206.0,134.0,100018.51437894574,0.1
149.0,562.0,200.0,133.0,100002.09096676575,0.1
164.0,580.0,198.0,140.0,100015.55015994332,0.1
149.0,584.0,206.0,123.0,99994.30851346489,0.1
158.0,565.0,194.0,124.0,99989.38203238689,0.1
155.0,574.0,204.0,131.0,100001.3224777892,0.1
152.0,563.0,197.0,120.0,99994.36763395884,0.1
156.0,577.0,205.0,122.0,100023.90145962332,0.1
163.0,573.0,197.0,128.0,100002.45422849189,0.1
157.0,560.0,188.0,131.0,100011.5259913501,0.1
155.0,577.0,202.0,129.0,99997.75764227875,0.1
157.0,573.0,196.0,126.0,99996.7393869424,0.1
154.0,595.0,211.0,139.0,99999.69088582396,0.1
155.0,578.0,198.0,126.0,100003.55717261577,0.1
155.0,586.0,208.0,133.0,100008.49586845096,0.1
157.0,570.0,199.0,131.0,99998.77845984888,0.1
156.0,568.0,200.0,125.0,99993.19148425982,0.1
151.0,584.0,211.0,138.0,99989.32123423512,0.1
174.0,615.0,213.0,144.0,99999.23320637294,0.1
153.0,568.0,203.0,120.0,100005.72962725956,0.1
157.0,568.0,188.0,129.0,100004.5794707631,0.1
164.0,587.0,199.0,134.0,99999.82182450946,0.1
155.0,584.0,207.0,130.0,99993.99861200764,0.1
150.0,563.0,199.0,130.0,100001.46765263387,0.1
147.0,557.0,187.0,126.0,100005.71804878864,0.1
144.0,564.0,195.0,127.0,99999.63182343484,0.1
154.0,564.0,198.0,128.0,100001.12368488792,0.1
160.0,589.0,201.0,138.0,99998.4949567435,0.1
155.0,575.0,200.0,122.0,100009.15499268063,0.1
158.0,574.0,202.0,126.0,99995.6179973266,0.1
155.0,563.0,199.0,121.0,100001.85535620966,0.1
152.0,580.0,200.0,139.0,100003.94428030011,0.1
156.0,576.0,205.0,130.0,100007.25522558251,0.1
164.0,608.0,210.0,145.0,100014.95884765884,0.1
157.0,583.0,202.0,130.0,100006.75453809203,0.1
150.0,560.0,194.0,132.0,100005.9921323546,0.1
159.0,580.0,201.0,129.0,99985.2976291098,0.1
155.0,577.0,204.0,136.0,100006.06403944304,0.1
147.0,545.0,192.0,119.0,100022.93717612357,0.1
154.0,584.0,208.0,123.0,99991.69989014431,0.1
157.0,582.0,204.0,128.0,99989.80480150596,0.1
155.0,593.0,207.0,135.0,99997.85346157776,0.1
156.0,547.0,190.0,136.0,100010.21248126098,0.1
153.0,577.0,203.0,127.0,100005.24750492295,0.1
167.0,603.0,206.0,130.0,99995.2287579353,0.1
153.0,603.0,210.0,135.0,99999.64009818272,0.1
161.0,586.0,200.0,136.0,100010.37038981772,0.1
151.0,572.0,200.0,117.0,100006.7261974812,0.1
157.0,576.0,203.0,134.0,100024.28876969522,0.1
149.0,565.0,195.0,124.0,100010.05686680312,0.1
158.0,552.0,186.0,122.0,100003.53567216004,0.1
163.0,585.0,208.0,135.0,100006.14726275828,0.1
157.0,570.0,194.0,129.0,99996.51015809084,0.1
153.0,566.0,197.0,125.0,99990.22226998468,0.1
153.0,565.0,192.0,116.0,100001.71957132168,0.1
147.0,578.0,208.0,126.0,100004.9056104381,0.1
157.0,579.0,198.0,130.0,99986.04716974936,0.1
146.0,560.0,194.0,127.0,99994.77643534864,0.1
154.0,568.0,196.0,134.0,99996.3074409817,0.1
154.0,595.0,209.0,132.0,100002.65642402516,0.1
160.0,587.0,204.0,124.0,99997.39533941136,0.1
153.0,570.0,196.0,125.0,100004.45096710345,0.1
164.0,586.0,211.0,131.0,100000.98112246222,0.1
150.0,560.0,194.0,127.0,100010.60327509156,0.1
157.0,566.0,196.0,140.0,99982.88832340376,0.1
153.0,574.0,200.0,136.0,100016.57124638042,0.1
177.0,615.0,208.0,137.0,100014.17674013,0.1
147.0,567.0,201.0,130.0,100000.50317086148,0.1
154.0,548.0,185.0,138.0,100006.50323214252,0.1
155.0,594.0,212.0,135.0,100006.06548400414,0.1
153.0,554.0,192.0,120.0,99992.6271037224,0.1
153.0,552.0,193.0,127.0,100001.6466506585,0.1
153.0,570.0,199.0,120.0,100007.781741791,0.1
155.0,580.0,202.0,128.0,100003.09816758608,0.1
151.0,572.0,204.0,134.0,100010.5132076785,0.1
153.0,583.0,206.0,129.0,100000.94996110068,0.1
156.0,575.0,198.0,133.0,100000.80750988625,0.1
154.0,540.0,183.0,113.0,99992.32196253976,0.1
159.0,577.0,198.0,132.0,99996.35461950292,0.1
153.0,585.0,207.0,127.0,99995.40282318962,0.1
157.0,566.0,198.0,130.0,100017.05483517757,0.1
155.0,568.0,203.0,124.0,100002.40505552148,0.1
148.0,568.0,201.0,125.0,99990.00573498642,0.1
160.0,600.0,213.0,130.0,100003.98598388162,0.1
157.0,588.0,207.0,125.0,99998.07996303368,0.1
147.0,547.0,185.0,131.0,99969.46235619574,0.1
151.0,570.0,198.0,135.0,100004.79852371154,0.1
166.0,590.0,200.0,131.0,99984.47301216824,0.1
156.0,580.0,206.0,127.0,100005.78464420256,0.1
146.0,563.0,203.0,114.0,99990.3873640097,0.1
161.0,610.0,215.0,134.0,99985.41675539609,0.1
156.0,576.0,202.0,130.0,100004.94341650982,0.1
150.0,585.0,211.0,130.0,99985.05806234723,0.1
156.0,567.0,194.0,123.0,99995.53300796523,0.1
158.0,578.0,196.0,144.0,100002.0437739492,0.1
155.0,553.0,192.0,123.0,100006.12232523128,0.1
154.0,574.0,197.0,139.0,100007.4488453644,0.1
147.0,556.0,195.0,129.0,99999.63718711448,0.1
154.0,577.0,196.0,124.0,99991.67604652312,0.1
157.0,577.0,206.0,136.0,100019.23815425971,0.1
153.0,578.0,204.0,135.0,99993.9401867946,0.1
152.0,582.0,207.0,120.0,100018.03588981488,0.1
153.0,580.0,211.0,118.0,99995.47475026717,0.1
161.0,557.0,194.0,128.0,100011.61285693344,0.1
170.0,578.0,193.0,139.0,100010.6996553895,0.1
166.0,552.0,183.0,130.0,99989.54465752625,0.1
155.0,560.0,197.0,114.0,100003.55284507008,0.1
158.0,554.0,187.0,132.0,100007.5539202919,0.1
166.0,570.0,192.0,140.0,100007.00982121524,0.1
158.0,587.0,202.0,140.0,99998.01062549716,0.1
157.0,586.0,205.0,125.0,100003.01960045406,0.1
161.0,608.0,211.0,132.0,99996.05310319005,0.1
162.0,554.0,192.0,139.0,99988.2818662078,0.1
159.0,573.0,196.0,134.0,100009.8401223694,0.1
152.0,567.0,197.0,133.0,99994.4031857808,0.1
154.0,574.0,197.0,123.0,100013.79758191606,0.1
163.0,589.0,198.0,127.0,100006.0245090124,0.1
160.0,567.0,187.0,135.0,99991.07353326488,0.1
152.0,581.0,202.0,127.0,99998.3880168046,0.1
158.0,600.0,203.0,120.0,99997.13615084604,0.1
157.0,585.0,202.0,132.0,99991.29112350348,0.1
157.0,585.0,204.0,127.0,100005.01429589892,0.1
152.0,565.0,198.0,124.0,99995.2138592614,0.1
151.0,575.0,207.0,138.0,100016.31691513633,0.1
172.0,617.0,208.0,130.0,100008.6089124102,0.1
157.0,578.0,203.0,135.0,99991.1981093546,0.1
166.0,574.0,192.0,138.0,99999.80999478452,0.1
157.0,566.0,197.0,137.0,99997.73239807833,0.1
162.0,590.0,202.0,130.0,99984.35492146188,0.1
153.0,577.0,196.0,126.0,100009.31255678769,0.1
158.0,577.0,199.0,128.0,100009.49808815212,0.1
154.0,547.0,185.0,131.0,100009.25501214704,0.1
157.0,581.0,199.0,132.0,99995.43012142408,0.1
154.0,580.0,204.0,134.0,100010.6898597162,0.1
153.0,582.0,202.0,131.0,99997.90247064576,0.1
154.0,573.0,200.0,127.0,100009.3514777959,0.1
168.0,597.0,200.0,140.0,100018.12527815116,0.1
153.0,568.0,198.0,135.0,100001.40109881305,0.1
150.0,580.0,204.0,117.0,99985.80851222856,0.1
156.0,572.0,199.0,124.0,99996.83098803472,0.1
151.0,582.0,205.0,137.0,100006.40985866384,0.1
147.0,575.0,199.0,128.0,100012.1987437903,0.1
156.0,566.0,202.0,127.0,99988.66207964606,0.1
154.0,553.0,192.0,116.0,99998.0945170234,0.1
149.0,573.0,203.0,133.0,100002.3333912626,0.1
155.0,587.0,205.0,123.0,100004.34998324265,0.1
161.0,593.0,204.0,137.0,100009.10423603003,0.1
162.0,599.0,198.0,136.0,99990.51560343546,0.1
157.0,559.0,188.0,131.0,99995.76521702774,0.1
153.0,569.0,200.0,137.0,100010.079664776,0.1
164.0,595.0,204.0,139.0,100003.92334911124,0.1
158.0,579.0,198.0,134.0,100004.48380650782,0.1
145.0,567.0,193.0,130.0,100011.25323498664,0.1
153.0,557.0,190.0,129.0,100001.04053389707,0.1
148.0,594.0,208.0,129.0,100005.28003422072,0.1
152.0,568.0,197.0,127.0,99996.85436138084,0.1
154.0,554.0,191.0,124.0,99986.54989979732,0.1
155.0,590.0,206.0,136.0,99987.0474211472,0.1
163.0,544.0,183.0,120.0,100000.74320553684,0.1
149.0,575.0,201.0,124.0,99998.00439282005,0.1
146.0,555.0,201.0,124.0,99993.45396831474,0.1
156.0,564.0,202.0,127.0,100003.1801429642,0.1
156.0,590.0,206.0,130.0,99991.09728447892,0.1
157.0,603.0,211.0,148.0,100001.11337266384,0.1
