popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,genre
40.0,0.102,0.5463947491248541,197053.0,0.8370000000000001,0.0,0.0651,-4.385,0.0356,170.03400000000002,0.4759757292882147,0.0
72.0,0.0422,0.5463947491248541,261280.0,0.382,4.74e-06,0.411,-10.889,0.0309,116.557,0.4759757292882147,1.0
51.0,0.0236,0.47,145120.0,0.564,3.89e-06,0.103,-9.241,0.216,122.111,0.408,0.0
47.0,0.0792,0.73,263533.0,0.5429999999999999,0.5589999999999999,0.11,-8.418,0.0638,166.024,0.7959999999999999,0.0
50.0,0.0506,0.502,211147.0,0.78,0.000518,0.0897,-5.271,0.0339,78.99,0.3829999999999999,0.0
51.0,0.491,0.617,141091.0,0.6559999999999999,7.84e-06,0.0796,-8.023,0.304,84.712,0.475,1.0
60.0,0.121,0.78,229400.0,0.467,0.000134,0.314,-6.645,0.253,96.056,0.312,0.0
59.0,0.2627541067,0.352,456320.0,0.6365506375,0.0203,0.125,-3.634,0.149,122.897,0.228,1.0
62.0,0.0316,0.5579999999999999,217649.25412541252,0.8959999999999999,0.1372929254675467,0.2010285115303983,-3.687,0.0545,120.70183201047304,0.63,1.0
58.0,0.00059,0.594,218720.0,0.858,3.11e-06,0.0642,-4.339,0.0387,138.02100000000002,0.6629999999999999,1.0
50.0,0.127,0.4579999999999999,202307.0,0.805,0.0,0.664,-5.465,0.16,143.755,0.282,0.0
66.0,0.623,0.752,233280.0,0.5429999999999999,0.0706,0.107,-9.483,0.0398,126.001,0.282,1.0
56.0,0.158,0.66,158800.0,0.557,0.0,0.5429999999999999,-9.597,0.03,110.743,0.7879999999999999,1.0
50.0,0.981,0.228,441013.0,0.498,0.8640000000000001,0.7040000000000001,-20.596,0.0533,79.023,0.358,0.0
57.0,6.68e-05,0.4479999999999999,242995.0,0.974,0.000391,0.119,-2.919,0.12,137.96,0.2239999999999999,1.0
30.0,0.2627541067,0.56,217649.25412541252,0.6365506375,0.1372929254675467,0.0852,-24.839,0.0413,164.16299999999998,0.5760000000000001,0.0
48.0,0.2627541067,0.741,194581.0,0.6365506375,0.0597,0.126,-8.28,0.046,129.53799999999998,0.2,0.0
56.0,0.2627541067,0.542,203120.0,0.6365506375,0.0,0.145,-5.1370000000000005,0.0424,140.9,0.637,0.0
52.0,0.0031,0.769,195347.0,0.601,0.0,0.272,-8.402000000000001,0.171,168.99599999999998,0.4479999999999999,0.0
69.0,0.299,0.5463947491248541,211212.0,0.665,0.0,0.179,-5.611000000000001,0.0722,104.239,0.4759757292882147,0.0
53.0,0.0093,0.5463947491248541,276132.0,0.6459999999999999,0.00469,0.1009999999999999,-6.962000000000001,0.0283,173.97400000000002,0.4759757292882147,1.0
61.0,0.74,0.5710000000000001,233667.0,0.281,0.0,0.163,-10.56,0.0475,142.263,0.294,1.0
39.0,0.2627541067,0.5463947491248541,209160.0,0.6365506375,0.0186,0.121,-7.637,0.0327,65.145,0.4759757292882147,0.0
25.0,0.99,0.296,263240.0,0.2339999999999999,0.885,0.0781,-19.277,0.043,129.471,0.294,0.0
38.0,0.2627541067,0.5463947491248541,256440.0,0.6365506375,2.48e-06,0.146,-12.994000000000002,0.0756,169.831,0.4759757292882147,0.0
65.0,0.2627541067,0.444,145640.0,0.6365506375,6.59e-06,0.297,-3.724,0.104,125.896,0.411,1.0
62.0,0.0003259999999999,0.499,205440.0,0.958,2.19e-06,0.432,-5.417000000000001,0.0898,127.491,0.359,1.0
65.0,0.273,0.535,184500.0,0.524,0.0,0.08,-6.225,0.192,80.538,0.8909999999999999,0.0
45.0,0.00126,0.83,180510.0,0.868,0.11,0.124,-4.223,0.159,149.95,0.7020000000000001,0.0
28.0,0.595,0.163,162027.0,0.44,0.909,0.142,-9.873,0.0436,154.357,0.126,0.0
62.0,0.2627541067,0.623,162293.0,0.6365506375,0.0617,0.261,-3.548,0.151,134.975,0.271,1.0
40.0,0.2627541067,0.6990000000000001,216533.0,0.6365506375,0.0,0.2739999999999999,-4.9830000000000005,0.0306,131.99,0.8059999999999999,0.0
53.0,0.745,0.6970000000000001,145427.0,0.6759999999999999,0.000511,0.263,-5.273,0.0436,120.40649672489091,0.705,1.0
56.0,0.0434,0.8,139279.0,0.672,0.0,0.141,-7.925,0.32,76.023,0.871,0.0
56.0,0.0984,0.5463947491248541,197320.0,0.6709999999999999,0.0,0.0844,-6.952999999999999,0.0351,120.40649672489091,0.4759757292882147,1.0
62.0,0.027,0.521,192333.0,0.901,0.0651,0.108,-5.518,0.067,131.18200000000002,0.8170000000000001,1.0
51.0,0.151,0.7659999999999999,291800.0,0.6809999999999999,8.68e-05,0.266,-6.919,0.0565,141.94,0.853,1.0
57.0,0.2627541067,0.405,245040.0,0.6365506375,9.07e-05,0.104,-13.901,0.0395,61.34,0.3829999999999999,1.0
21.0,0.122,0.866,295867.0,0.637,0.0,0.0727,-6.563,0.0291,95.509,0.9,0.0
54.0,0.987,0.281,173400.0,0.369,0.964,0.2739999999999999,-16.022000000000002,0.036,76.155,0.211,1.0
51.6687306501548,0.2627541067,0.45,217649.25412541252,0.6365506375,0.1372929254675467,0.0944,-13.692,0.0337,179.937,0.0839,1.0
66.0,0.00187,0.552,299733.0,0.645,1.38e-06,0.0424,-6.595,0.0268,89.51799999999999,0.588,1.0
68.0,0.182,0.6609999999999999,266333.0,0.818,0.000995,0.0527,-5.9,0.0291,147.54399999999998,0.79,1.0
54.0,0.0471,0.7979999999999999,190918.0,0.721,0.0,0.0626,-4.964,0.0927,104.943,0.41,0.0
60.0,4.85e-05,0.518,189787.0,0.718,0.244,0.25,-4.355,0.0343,127.593,0.531,1.0
68.0,0.2627541067,0.7170000000000001,205000.0,0.6365506375,8.94e-05,0.19,-3.677,0.0303,105.017,0.942,1.0
62.0,0.354,0.5463947491248541,-1.0,0.775,0.0,0.144,-6.613,0.0433,106.013,0.4759757292882147,1.0
19.0,0.105,0.511,148067.0,0.352,0.7879999999999999,0.217,-13.681,0.0352,84.439,0.204,0.0
53.0,0.2627541067,0.44,221459.0,0.6365506375,0.000543,0.13,-6.422000000000001,0.0376,162.095,0.337,1.0
55.0,0.000197,0.6559999999999999,345284.0,0.8640000000000001,0.107,0.281,-7.895,0.0414,93.197,0.617,1.0
37.0,0.904,0.547,374093.0,0.1159999999999999,0.848,0.107,-21.946,0.0354,105.115,0.344,0.0
28.0,0.0298,0.489,241680.0,0.746,0.21,0.0997,-7.073,0.0431,166.597,0.866,0.0
41.0,0.2627541067,0.7290000000000001,-1.0,0.6365506375,0.00032,0.34,-10.212,0.0297,120.296,0.882,0.0
29.0,0.0684,0.437,226560.0,0.722,0.848,0.133,-8.987,0.0457,139.077,0.192,0.0
66.0,0.175,0.316,237026.0,0.86,4.92e-05,0.902,-5.038,0.0661,100.888,0.195,1.0
62.0,0.006,0.5463947491248541,217649.25412541252,0.797,0.1372929254675467,0.392,-5.244,0.0333,129.964,0.4759757292882147,1.0
54.0,0.0489,0.332,214106.0,0.731,0.00347,0.178,-4.565,0.0446,90.02799999999999,0.636,1.0
45.0,0.0464,0.708,309227.0,0.745,0.873,0.365,-6.961,0.0424,122.016,0.161,0.0
80.0,0.00293,0.442,181533.0,0.943,8.71e-06,0.091,-3.205,0.0602,85.064,0.7809999999999999,1.0
47.0,0.0974,0.5463947491248541,215240.0,0.88,0.0,0.341,-5.098,0.0379,76.007,0.4759757292882147,0.0
53.0,0.2627541067,0.574,182267.0,0.6365506375,9.39e-05,0.3229999999999999,-8.543,0.0292,134.083,0.67,1.0
54.0,0.2627541067,0.488,352280.0,0.6365506375,0.0157,0.119,-12.02,0.0328,106.063,0.3229999999999999,1.0
54.0,0.0448,0.5463947491248541,274253.0,0.527,2.65e-06,0.1009999999999999,-9.501,0.0263,113.881,0.4759757292882147,1.0
54.0,0.173,0.8109999999999999,250909.0,0.472,0.407,0.0969,-13.446,0.0429,131.983,0.8220000000000001,1.0
51.6687306501548,0.54,0.862,217649.25412541252,0.412,0.1372929254675467,0.0611,-4.877,0.0453,99.964,0.614,0.0
63.0,0.0915,0.546,205333.0,0.7859999999999999,8.669999999999999e-05,0.168,-5.06,0.0401,126.003,0.679,1.0
69.0,0.0416,0.341,255600.0,0.674,5.47e-06,0.345,-7.643,0.0492,88.93299999999999,0.452,1.0
53.0,0.2627541067,0.107,345373.0,0.6365506375,0.934,0.0812,-16.15,0.0337,77.78699999999999,0.0364,1.0
30.0,0.8320000000000001,0.184,329133.0,0.0917,0.94,0.1119999999999999,-17.91,0.0407,127.207,0.0331,0.0
55.0,0.121,0.625,218867.0,0.826,0.0,0.158,-5.037,0.0325,99.919,0.6990000000000001,1.0
51.6687306501548,0.2789999999999999,0.516,217649.25412541252,0.738,0.1372929254675467,0.2010285115303983,-7.21,0.415,120.70183201047304,0.595,0.0
49.0,0.2689999999999999,0.5463947491248541,298600.0,0.895,4.17e-06,0.4,-3.258,0.335,167.97400000000002,0.4759757292882147,0.0
55.0,0.2627541067,0.5463947491248541,151093.0,0.6365506375,2.04e-05,0.0746,-12.617,0.0303,129.175,0.4759757292882147,0.0
57.0,0.0993,0.439,258160.0,0.591,0.00225,0.0718,-6.407,0.0419,125.893,0.397,1.0
53.0,0.2627541067,0.45,415600.0,0.6365506375,0.0002839999999999,0.0405,-14.218,0.0327,118.782,0.366,1.0
46.0,0.2627541067,0.5463947491248541,164666.0,0.6365506375,2.87e-05,0.0619,-12.848,0.0325,120.40649672489091,0.4759757292882147,0.0
70.0,0.272,0.47,-1.0,0.809,0.00671,0.0491,-6.74,0.0495,151.836,0.49,1.0
53.0,0.000252,0.276,266027.0,0.883,0.462,0.0973,-5.625,0.0446,164.05200000000002,0.1639999999999999,1.0
61.0,0.608,0.6729999999999999,117013.0,0.349,0.0,0.38,-12.414,0.0368,124.451,0.609,1.0
49.0,0.0121,0.3,181333.0,0.965,0.000742,0.687,-6.724,0.0429,178.963,0.7929999999999999,0.0
52.0,0.2627541067,0.397,224027.0,0.6365506375,0.118,0.109,-11.765999999999998,0.0358,117.971,0.3429999999999999,1.0
0.0,0.986,0.3429999999999999,259040.0,0.0153,0.908,0.181,-30.433000000000003,0.0453,169.22,0.102,0.0
54.0,0.655,0.6990000000000001,252067.0,0.1969999999999999,0.0,0.0716,-14.792,0.0383,122.871,0.361,1.0
79.0,0.2627541067,0.623,191360.0,0.6365506375,0.0,0.135,-8.699,0.0354,130.032,0.721,1.0
52.0,0.152,0.715,130342.0,0.684,0.0,0.473,-8.138,0.5489999999999999,89.963,0.767,0.0
53.0,0.00824,0.502,211809.0,0.758,0.0,0.102,-5.035,0.0718,149.738,0.423,1.0
66.0,0.444,0.579,245640.0,0.605,0.000645,0.11,-6.686,0.0328,121.793,0.74,1.0
59.0,0.2627541067,0.597,182653.0,0.6365506375,0.00191,0.501,-4.727,0.11,87.479,0.866,1.0
61.0,0.000484,0.348,187907.0,0.893,6.36e-05,0.281,-4.589,0.0786420828905419,148.043,0.392,1.0
38.0,0.0332,0.608,218624.0,0.938,0.0,0.31,-2.681,0.287,134.19799999999998,0.436,0.0
63.0,0.2627541067,0.691,198907.0,0.6365506375,0.000684,0.119,-10.843,0.0392,135.954,0.613,1.0
34.0,0.2627541067,0.519,408920.0,0.6365506375,0.00787,0.337,-6.85,0.0305,125.844,0.152,0.0
